trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint
7-57,14:30:00,14:31:00,00105,0,0,0,0,,1
7-57,14:30:00,14:31:00,33105,1,1,0,0,,1
7-57,14:30:00,14:31:00,11103,2,2,0,0,,1
7-57,14:30:00,14:31:00,44106,3,3,0,0,,1
7-57,14:30:00,14:31:00,00106,4,4,0,0,,1
7-57,14:30:00,14:31:00,22106,5,5,0,0,,1
7-57,14:30:00,14:31:00,33103,6,6,0,0,,1
7-57,14:30:00,14:31:00,11107,7,7,0,0,,1
7-57,14:30:00,14:31:00,00107,8,8,0,0,,1
7-57,14:30:00,14:31:00,33107,9,9,0,0,,1
7-58,14:40:00,14:41:00,00105,0,0,0,0,,1
7-58,14:40:00,14:41:00,33105,1,1,0,0,,1
7-58,14:40:00,14:41:00,11103,2,2,0,0,,1
7-58,14:40:00,14:41:00,44106,3,3,0,0,,1
7-58,14:40:00,14:41:00,00106,4,4,0,0,,1
7-58,14:40:00,14:41:00,22106,5,5,0,0,,1
7-58,14:40:00,14:41:00,33103,6,6,0,0,,1
7-58,14:40:00,14:41:00,11107,7,7,0,0,,1
7-58,14:40:00,14:41:00,00107,8,8,0,0,,1
7-58,14:40:00,14:41:00,33107,9,9,0,0,,1
7-59,14:50:00,14:51:00,00105,0,0,0,0,,1
7-59,14:50:00,14:51:00,33105,1,1,0,0,,1
7-59,14:50:00,14:51:00,11103,2,2,0,0,,1
7-59,14:50:00,14:51:00,44106,3,3,0,0,,1
7-59,14:50:00,14:51:00,00106,4,4,0,0,,1
7-59,14:50:00,14:51:00,22106,5,5,0,0,,1
7-59,14:50:00,14:51:00,33103,6,6,0,0,,1
7-59,14:50:00,14:51:00,11107,7,7,0,0,,1
7-59,14:50:00,14:51:00,00107,8,8,0,0,,1
7-59,14:50:00,14:51:00,33107,9,9,0,0,,1
7-60,15:00:00,15:01:00,00105,0,0,0,0,,1
7-60,15:00:00,15:01:00,33105,1,1,0,0,,1
7-60,15:00:00,15:01:00,11103,2,2,0,0,,1
7-60,15:00:00,15:01:00,44106,3,3,0,0,,1
7-60,15:00:00,15:01:00,00106,4,4,0,0,,1
7-60,15:00:00,15:01:00,22106,5,5,0,0,,1
7-60,15:00:00,15:01:00,33103,6,6,0,0,,1
7-60,15:00:00,15:01:00,11107,7,7,0,0,,1
7-60,15:00:00,15:01:00,00107,8,8,0,0,,1
7-60,15:00:00,15:01:00,33107,9,9,0,0,,1
7-61,15:10:00,15:11:00,00105,0,0,0,0,,1
7-61,15:10:00,15:11:00,33105,1,1,0,0,,1
7-61,15:10:00,15:11:00,11103,2,2,0,0,,1
7-61,15:10:00,15:11:00,44106,3,3,0,0,,1
7-61,15:10:00,15:11:00,00106,4,4,0,0,,1
7-61,15:10:00,15:11:00,22106,5,5,0,0,,1
7-61,15:10:00,15:11:00,33103,6,6,0,0,,1
7-61,15:10:00,15:11:00,11107,7,7,0,0,,1
7-61,15:10:00,15:11:00,00107,8,8,0,0,,1
7-61,15:10:00,15:11:00,33107,9,9,0,0,,1
7-62,15:20:00,15:21:00,00105,0,0,0,0,,1
7-62,15:20:00,15:21:00,33105,1,1,0,0,,1
7-62,15:20:00,15:21:00,11103,2,2,0,0,,1
7-62,15:20:00,15:21:00,44106,3,3,0,0,,1
7-62,15:20:00,15:21:00,00106,4,4,0,0,,1
7-62,15:20:00,15:21:00,22106,5,5,0,0,,1
7-62,15:20:00,15:21:00,33103,6,6,0,0,,1
7-62,15:20:00,15:21:00,11107,7,7,0,0,,1
7-62,15:20:00,15:21:00,00107,8,8,0,0,,1
7-62,15:20:00,15:21:00,33107,9,9,0,0,,1
7-63,15:30:00,15:31:00,00105,0,0,0,0,,1
7-63,15:30:00,15:31:00,33105,1,1,0,0,,1
7-63,15:30:00,15:31:00,11103,2,2,0,0,,1
7-63,15:30:00,15:31:00,44106,3,3,0,0,,1
7-63,15:30:00,15:31:00,00106,4,4,0,0,,1
7-63,15:30:00,15:31:00,22106,5,5,0,0,,1
7-63,15:30:00,15:31:00,33103,6,6,0,0,,1
7-63,15:30:00,15:31:00,11107,7,7,0,0,,1
7-63,15:30:00,15:31:00,00107,8,8,0,0,,1
7-63,15:30:00,15:31:00,33107,9,9,0,0,,1
7-64,15:40:00,15:41:00,00105,0,0,0,0,,1
7-64,15:40:00,15:41:00,33105,1,1,0,0,,1
7-64,15:40:00,15:41:00,11103,2,2,0,0,,1
7-64,15:40:00,15:41:00,44106,3,3,0,0,,1
7-64,15:40:00,15:41:00,00106,4,4,0,0,,1
7-64,15:40:00,15:41:00,22106,5,5,0,0,,1
7-64,15:40:00,15:41:00,33103,6,6,0,0,,1
7-64,15:40:00,15:41:00,11107,7,7,0,0,,1
7-64,15:40:00,15:41:00,00107,8,8,0,0,,1
7-64,15:40:00,15:41:00,33107,9,9,0,0,,1
7-65,15:50:00,15:51:00,00105,0,0,0,0,,1
7-65,15:50:00,15:51:00,33105,1,1,0,0,,1
7-65,15:50:00,15:51:00,11103,2,2,0,0,,1
7-65,15:50:00,15:51:00,44106,3,3,0,0,,1
7-65,15:50:00,15:51:00,00106,4,4,0,0,,1
7-65,15:50:00,15:51:00,22106,5,5,0,0,,1
7-65,15:50:00,15:51:00,33103,6,6,0,0,,1
7-65,15:50:00,15:51:00,11107,7,7,0,0,,1
7-65,15:50:00,15:51:00,00107,8,8,0,0,,1
7-65,15:50:00,15:51:00,33107,9,9,0,0,,1
7-66,16:00:00,16:01:00,00105,0,0,0,0,,1
7-66,16:00:00,16:01:00,33105,1,1,0,0,,1
7-66,16:00:00,16:01:00,11103,2,2,0,0,,1
7-66,16:00:00,16:01:00,44106,3,3,0,0,,1
7-66,16:00:00,16:01:00,00106,4,4,0,0,,1
7-66,16:00:00,16:01:00,22106,5,5,0,0,,1
7-66,16:00:00,16:01:00,33103,6,6,0,0,,1
7-66,16:00:00,16:01:00,11107,7,7,0,0,,1
7-66,16:00:00,16:01:00,00107,8,8,0,0,,1
7-66,16:00:00,16:01:00,33107,9,9,0,0,,1
7-67,16:10:00,16:11:00,00105,0,0,0,0,,1
7-67,16:10:00,16:11:00,33105,1,1,0,0,,1
7-67,16:10:00,16:11:00,11103,2,2,0,0,,1
7-67,16:10:00,16:11:00,44106,3,3,0,0,,1
7-67,16:10:00,16:11:00,00106,4,4,0,0,,1
7-67,16:10:00,16:11:00,22106,5,5,0,0,,1
7-67,16:10:00,16:11:00,33103,6,6,0,0,,1
7-67,16:10:00,16:11:00,11107,7,7,0,0,,1
7-67,16:10:00,16:11:00,00107,8,8,0,0,,1
7-67,16:10:00,16:11:00,33107,9,9,0,0,,1
7-68,16:20:00,16:21:00,00105,0,0,0,0,,1
7-68,16:20:00,16:21:00,33105,1,1,0,0,,1
7-68,16:20:00,16:21:00,11103,2,2,0,0,,1
7-68,16:20:00,16:21:00,44106,3,3,0,0,,1
7-68,16:20:00,16:21:00,00106,4,4,0,0,,1
7-68,16:20:00,16:21:00,22106,5,5,0,0,,1
7-68,16:20:00,16:21:00,33103,6,6,0,0,,1
7-68,16:20:00,16:21:00,11107,7,7,0,0,,1
7-68,16:20:00,16:21:00,00107,8,8,0,0,,1
7-68,16:20:00,16:21:00,33107,9,9,0,0,,1
7-69,16:30:00,16:31:00,00105,0,0,0,0,,1
7-69,16:30:00,16:31:00,33105,1,1,0,0,,1
7-69,16:30:00,16:31:00,11103,2,2,0,0,,1
7-69,16:30:00,16:31:00,44106,3,3,0,0,,1
7-69,16:30:00,16:31:00,00106,4,4,0,0,,1
7-69,16:30:00,16:31:00,22106,5,5,0,0,,1
7-69,16:30:00,16:31:00,33103,6,6,0,0,,1
7-69,16:30:00,16:31:00,11107,7,7,0,0,,1
7-69,16:30:00,16:31:00,00107,8,8,0,0,,1
7-69,16:30:00,16:31:00,33107,9,9,0,0,,1
7-70,16:40:00,16:41:00,00105,0,0,0,0,,1
7-70,16:40:00,16:41:00,33105,1,1,0,0,,1
7-70,16:40:00,16:41:00,11103,2,2,0,0,,1
7-70,16:40:00,16:41:00,44106,3,3,0,0,,1
7-70,16:40:00,16:41:00,00106,4,4,0,0,,1
7-70,16:40:00,16:41:00,22106,5,5,0,0,,1
7-70,16:40:00,16:41:00,33103,6,6,0,0,,1
7-70,16:40:00,16:41:00,11107,7,7,0,0,,1
7-70,16:40:00,16:41:00,00107,8,8,0,0,,1
7-70,16:40:00,16:41:00,33107,9,9,0,0,,1
7-71,16:50:00,16:51:00,00105,0,0,0,0,,1
7-71,16:50:00,16:51:00,33105,1,1,0,0,,1
7-71,16:50:00,16:51:00,11103,2,2,0,0,,1
7-71,16:50:00,16:51:00,44106,3,3,0,0,,1
7-71,16:50:00,16:51:00,00106,4,4,0,0,,1
7-71,16:50:00,16:51:00,22106,5,5,0,0,,1
7-71,16:50:00,16:51:00,33103,6,6,0,0,,1
7-71,16:50:00,16:51:00,11107,7,7,0,0,,1
7-71,16:50:00,16:51:00,00107,8,8,0,0,,1
7-71,16:50:00,16:51:00,33107,9,9,0,0,,1
7-72,17:00:00,17:01:00,00105,0,0,0,0,,1
7-72,17:00:00,17:01:00,33105,1,1,0,0,,1
7-72,17:00:00,17:01:00,11103,2,2,0,0,,1
7-72,17:00:00,17:01:00,44106,3,3,0,0,,1
7-72,17:00:00,17:01:00,00106,4,4,0,0,,1
7-72,17:00:00,17:01:00,22106,5,5,0,0,,1
7-72,17:00:00,17:01:00,33103,6,6,0,0,,1
7-72,17:00:00,17:01:00,11107,7,7,0,0,,1
7-72,17:00:00,17:01:00,00107,8,8,0,0,,1
7-72,17:00:00,17:01:00,33107,9,9,0,0,,1
7-73,17:10:00,17:11:00,00105,0,0,0,0,,1
7-73,17:10:00,17:11:00,33105,1,1,0,0,,1
7-73,17:10:00,17:11:00,11103,2,2,0,0,,1
7-73,17:10:00,17:11:00,44106,3,3,0,0,,1
7-73,17:10:00,17:11:00,00106,4,4,0,0,,1
7-73,17:10:00,17:11:00,22106,5,5,0,0,,1
7-73,17:10:00,17:11:00,33103,6,6,0,0,,1
7-73,17:10:00,17:11:00,11107,7,7,0,0,,1
7-73,17:10:00,17:11:00,00107,8,8,0,0,,1
7-73,17:10:00,17:11:00,33107,9,9,0,0,,1
7-74,17:20:00,17:21:00,00105,0,0,0,0,,1
7-74,17:20:00,17:21:00,33105,1,1,0,0,,1
7-74,17:20:00,17:21:00,11103,2,2,0,0,,1
7-74,17:20:00,17:21:00,44106,3,3,0,0,,1
7-74,17:20:00,17:21:00,00106,4,4,0,0,,1
7-74,17:20:00,17:21:00,22106,5,5,0,0,,1
7-74,17:20:00,17:21:00,33103,6,6,0,0,,1
7-74,17:20:00,17:21:00,11107,7,7,0,0,,1
7-74,17:20:00,17:21:00,00107,8,8,0,0,,1
7-74,17:20:00,17:21:00,33107,9,9,0,0,,1
7-75,17:30:00,17:31:00,00105,0,0,0,0,,1
7-75,17:30:00,17:31:00,33105,1,1,0,0,,1
7-75,17:30:00,17:31:00,11103,2,2,0,0,,1
7-75,17:30:00,17:31:00,44106,3,3,0,0,,1
7-75,17:30:00,17:31:00,00106,4,4,0,0,,1
7-75,17:30:00,17:31:00,22106,5,5,0,0,,1
7-75,17:30:00,17:31:00,33103,6,6,0,0,,1
7-75,17:30:00,17:31:00,11107,7,7,0,0,,1
7-75,17:30:00,17:31:00,00107,8,8,0,0,,1
7-75,17:30:00,17:31:00,33107,9,9,0,0,,1
7-76,17:40:00,17:41:00,00105,0,0,0,0,,1
7-76,17:40:00,17:41:00,33105,1,1,0,0,,1
7-76,17:40:00,17:41:00,11103,2,2,0,0,,1
7-76,17:40:00,17:41:00,44106,3,3,0,0,,1
7-76,17:40:00,17:41:00,00106,4,4,0,0,,1
7-76,17:40:00,17:41:00,22106,5,5,0,0,,1
7-76,17:40:00,17:41:00,33103,6,6,0,0,,1
7-76,17:40:00,17:41:00,11107,7,7,0,0,,1
7-76,17:40:00,17:41:00,00107,8,8,0,0,,1
7-76,17:40:00,17:41:00,33107,9,9,0,0,,1
7-77,17:50:00,17:51:00,00105,0,0,0,0,,1
7-77,17:50:00,17:51:00,33105,1,1,0,0,,1
7-77,17:50:00,17:51:00,11103,2,2,0,0,,1
7-77,17:50:00,17:51:00,44106,3,3,0,0,,1
7-77,17:50:00,17:51:00,00106,4,4,0,0,,1
7-77,17:50:00,17:51:00,22106,5,5,0,0,,1
7-77,17:50:00,17:51:00,33103,6,6,0,0,,1
7-77,17:50:00,17:51:00,11107,7,7,0,0,,1
7-77,17:50:00,17:51:00,00107,8,8,0,0,,1
7-77,17:50:00,17:51:00,33107,9,9,0,0,,1
7-78,18:00:00,18:01:00,00105,0,0,0,0,,1
7-78,18:00:00,18:01:00,33105,1,1,0,0,,1
7-78,18:00:00,18:01:00,11103,2,2,0,0,,1
7-78,18:00:00,18:01:00,44106,3,3,0,0,,1
7-78,18:00:00,18:01:00,00106,4,4,0,0,,1
7-78,18:00:00,18:01:00,22106,5,5,0,0,,1
7-78,18:00:00,18:01:00,33103,6,6,0,0,,1
7-78,18:00:00,18:01:00,11107,7,7,0,0,,1
7-78,18:00:00,18:01:00,00107,8,8,0,0,,1
7-78,18:00:00,18:01:00,33107,9,9,0,0,,1
7-79,18:10:00,18:11:00,00105,0,0,0,0,,1
7-79,18:10:00,18:11:00,33105,1,1,0,0,,1
7-79,18:10:00,18:11:00,11103,2,2,0,0,,1
7-79,18:10:00,18:11:00,44106,3,3,0,0,,1
7-79,18:10:00,18:11:00,00106,4,4,0,0,,1
7-79,18:10:00,18:11:00,22106,5,5,0,0,,1
7-79,18:10:00,18:11:00,33103,6,6,0,0,,1
7-79,18:10:00,18:11:00,11107,7,7,0,0,,1
7-79,18:10:00,18:11:00,00107,8,8,0,0,,1
7-79,18:10:00,18:11:00,33107,9,9,0,0,,1
7-80,18:20:00,18:21:00,00105,0,0,0,0,,1
7-80,18:20:00,18:21:00,33105,1,1,0,0,,1
7-80,18:20:00,18:21:00,11103,2,2,0,0,,1
7-80,18:20:00,18:21:00,44106,3,3,0,0,,1
7-80,18:20:00,18:21:00,00106,4,4,0,0,,1
7-80,18:20:00,18:21:00,22106,5,5,0,0,,1
7-80,18:20:00,18:21:00,33103,6,6,0,0,,1
7-80,18:20:00,18:21:00,11107,7,7,0,0,,1
7-80,18:20:00,18:21:00,00107,8,8,0,0,,1
7-80,18:20:00,18:21:00,33107,9,9,0,0,,1
7-81,18:30:00,18:31:00,00105,0,0,0,0,,1
7-81,18:30:00,18:31:00,33105,1,1,0,0,,1
7-81,18:30:00,18:31:00,11103,2,2,0,0,,1
7-81,18:30:00,18:31:00,44106,3,3,0,0,,1
7-81,18:30:00,18:31:00,00106,4,4,0,0,,1
7-81,18:30:00,18:31:00,22106,5,5,0,0,,1
7-81,18:30:00,18:31:00,33103,6,6,0,0,,1
7-81,18:30:00,18:31:00,11107,7,7,0,0,,1
7-81,18:30:00,18:31:00,00107,8,8,0,0,,1
7-81,18:30:00,18:31:00,33107,9,9,0,0,,1
7-82,18:40:00,18:41:00,00105,0,0,0,0,,1
7-82,18:40:00,18:41:00,33105,1,1,0,0,,1
7-82,18:40:00,18:41:00,11103,2,2,0,0,,1
7-82,18:40:00,18:41:00,44106,3,3,0,0,,1
7-82,18:40:00,18:41:00,00106,4,4,0,0,,1
7-82,18:40:00,18:41:00,22106,5,5,0,0,,1
7-82,18:40:00,18:41:00,33103,6,6,0,0,,1
7-82,18:40:00,18:41:00,11107,7,7,0,0,,1
7-82,18:40:00,18:41:00,00107,8,8,0,0,,1
7-82,18:40:00,18:41:00,33107,9,9,0,0,,1
7-83,18:50:00,18:51:00,00105,0,0,0,0,,1
7-83,18:50:00,18:51:00,33105,1,1,0,0,,1
7-83,18:50:00,18:51:00,11103,2,2,0,0,,1
7-83,18:50:00,18:51:00,44106,3,3,0,0,,1
7-83,18:50:00,18:51:00,00106,4,4,0,0,,1
7-83,18:50:00,18:51:00,22106,5,5,0,0,,1
7-83,18:50:00,18:51:00,33103,6,6,0,0,,1
7-83,18:50:00,18:51:00,11107,7,7,0,0,,1
7-83,18:50:00,18:51:00,00107,8,8,0,0,,1
7-83,18:50:00,18:51:00,33107,9,9,0,0,,1
7-84,19:00:00,19:01:00,00105,0,0,0,0,,1
7-84,19:00:00,19:01:00,33105,1,1,0,0,,1
7-84,19:00:00,19:01:00,11103,2,2,0,0,,1
7-84,19:00:00,19:01:00,44106,3,3,0,0,,1
7-84,19:00:00,19:01:00,00106,4,4,0,0,,1
7-84,19:00:00,19:01:00,22106,5,5,0,0,,1
7-84,19:00:00,19:01:00,33103,6,6,0,0,,1
7-84,19:00:00,19:01:00,11107,7,7,0,0,,1
7-84,19:00:00,19:01:00,00107,8,8,0,0,,1
7-84,19:00:00,19:01:00,33107,9,9,0,0,,1
7-85,19:10:00,19:11:00,00105,0,0,0,0,,1
7-85,19:10:00,19:11:00,33105,1,1,0,0,,1
7-85,19:10:00,19:11:00,11103,2,2,0,0,,1
7-85,19:10:00,19:11:00,44106,3,3,0,0,,1
7-85,19:10:00,19:11:00,00106,4,4,0,0,,1
7-85,19:10:00,19:11:00,22106,5,5,0,0,,1
7-85,19:10:00,19:11:00,33103,6,6,0,0,,1
7-85,19:10:00,19:11:00,11107,7,7,0,0,,1
7-85,19:10:00,19:11:00,00107,8,8,0,0,,1
7-85,19:10:00,19:11:00,33107,9,9,0,0,,1
7-86,19:20:00,19:21:00,00105,0,0,0,0,,1
7-86,19:20:00,19:21:00,33105,1,1,0,0,,1
7-86,19:20:00,19:21:00,11103,2,2,0,0,,1
7-86,19:20:00,19:21:00,44106,3,3,0,0,,1
7-86,19:20:00,19:21:00,00106,4,4,0,0,,1
7-86,19:20:00,19:21:00,22106,5,5,0,0,,1
7-86,19:20:00,19:21:00,33103,6,6,0,0,,1
7-86,19:20:00,19:21:00,11107,7,7,0,0,,1
7-86,19:20:00,19:21:00,00107,8,8,0,0,,1
7-86,19:20:00,19:21:00,33107,9,9,0,0,,1
7-87,19:30:00,19:31:00,00105,0,0,0,0,,1
7-87,19:30:00,19:31:00,33105,1,1,0,0,,1
7-87,19:30:00,19:31:00,11103,2,2,0,0,,1
7-87,19:30:00,19:31:00,44106,3,3,0,0,,1
7-87,19:30:00,19:31:00,00106,4,4,0,0,,1
7-87,19:30:00,19:31:00,22106,5,5,0,0,,1
7-87,19:30:00,19:31:00,33103,6,6,0,0,,1
7-87,19:30:00,19:31:00,11107,7,7,0,0,,1
7-87,19:30:00,19:31:00,00107,8,8,0,0,,1
7-87,19:30:00,19:31:00,33107,9,9,0,0,,1
7-88,19:40:00,19:41:00,00105,0,0,0,0,,1
7-88,19:40:00,19:41:00,33105,1,1,0,0,,1
7-88,19:40:00,19:41:00,11103,2,2,0,0,,1
7-88,19:40:00,19:41:00,44106,3,3,0,0,,1
7-88,19:40:00,19:41:00,00106,4,4,0,0,,1
7-88,19:40:00,19:41:00,22106,5,5,0,0,,1
7-88,19:40:00,19:41:00,33103,6,6,0,0,,1
7-88,19:40:00,19:41:00,11107,7,7,0,0,,1
7-88,19:40:00,19:41:00,00107,8,8,0,0,,1
7-88,19:40:00,19:41:00,33107,9,9,0,0,,1
7-89,19:50:00,19:51:00,00105,0,0,0,0,,1
7-89,19:50:00,19:51:00,33105,1,1,0,0,,1
7-89,19:50:00,19:51:00,11103,2,2,0,0,,1
7-89,19:50:00,19:51:00,44106,3,3,0,0,,1
7-89,19:50:00,19:51:00,00106,4,4,0,0,,1
7-89,19:50:00,19:51:00,22106,5,5,0,0,,1
7-89,19:50:00,19:51:00,33103,6,6,0,0,,1
7-89,19:50:00,19:51:00,11107,7,7,0,0,,1
7-89,19:50:00,19:51:00,00107,8,8,0,0,,1
7-89,19:50:00,19:51:00,33107,9,9,0,0,,1
7-90,20:00:00,20:01:00,00105,0,0,0,0,,1
7-90,20:00:00,20:01:00,33105,1,1,0,0,,1
7-90,20:00:00,20:01:00,11103,2,2,0,0,,1
7-90,20:00:00,20:01:00,44106,3,3,0,0,,1
7-90,20:00:00,20:01:00,00106,4,4,0,0,,1
7-90,20:00:00,20:01:00,22106,5,5,0,0,,1
7-90,20:00:00,20:01:00,33103,6,6,0,0,,1
7-90,20:00:00,20:01:00,11107,7,7,0,0,,1
7-90,20:00:00,20:01:00,00107,8,8,0,0,,1
7-90,20:00:00,20:01:00,33107,9,9,0,0,,1
7-91,20:10:00,20:11:00,00105,0,0,0,0,,1
7-91,20:10:00,20:11:00,33105,1,1,0,0,,1
7-91,20:10:00,20:11:00,11103,2,2,0,0,,1
7-91,20:10:00,20:11:00,44106,3,3,0,0,,1
7-91,20:10:00,20:11:00,00106,4,4,0,0,,1
7-91,20:10:00,20:11:00,22106,5,5,0,0,,1
7-91,20:10:00,20:11:00,33103,6,6,0,0,,1
7-91,20:10:00,20:11:00,11107,7,7,0,0,,1
7-91,20:10:00,20:11:00,00107,8,8,0,0,,1
7-91,20:10:00,20:11:00,33107,9,9,0,0,,1
7-92,20:20:00,20:21:00,00105,0,0,0,0,,1
7-92,20:20:00,20:21:00,33105,1,1,0,0,,1
7-92,20:20:00,20:21:00,11103,2,2,0,0,,1
7-92,20:20:00,20:21:00,44106,3,3,0,0,,1
7-92,20:20:00,20:21:00,00106,4,4,0,0,,1
7-92,20:20:00,20:21:00,22106,5,5,0,0,,1
7-92,20:20:00,20:21:00,33103,6,6,0,0,,1
7-92,20:20:00,20:21:00,11107,7,7,0,0,,1
7-92,20:20:00,20:21:00,00107,8,8,0,0,,1
7-92,20:20:00,20:21:00,33107,9,9,0,0,,1
7-93,20:30:00,20:31:00,00105,0,0,0,0,,1
7-93,20:30:00,20:31:00,33105,1,1,0,0,,1
7-93,20:30:00,20:31:00,11103,2,2,0,0,,1
7-93,20:30:00,20:31:00,44106,3,3,0,0,,1
7-93,20:30:00,20:31:00,00106,4,4,0,0,,1
7-93,20:30:00,20:31:00,22106,5,5,0,0,,1
7-93,20:30:00,20:31:00,33103,6,6,0,0,,1
7-93,20:30:00,20:31:00,11107,7,7,0,0,,1
7-93,20:30:00,20:31:00,00107,8,8,0,0,,1
7-93,20:30:00,20:31:00,33107,9,9,0,0,,1
7-94,20:40:00,20:41:00,00105,0,0,0,0,,1
7-94,20:40:00,20:41:00,33105,1,1,0,0,,1
7-94,20:40:00,20:41:00,11103,2,2,0,0,,1
7-94,20:40:00,20:41:00,44106,3,3,0,0,,1
7-94,20:40:00,20:41:00,00106,4,4,0,0,,1
7-94,20:40:00,20:41:00,22106,5,5,0,0,,1
7-94,20:40:00,20:41:00,33103,6,6,0,0,,1
7-94,20:40:00,20:41:00,11107,7,7,0,0,,1
7-94,20:40:00,20:41:00,00107,8,8,0,0,,1
7-94,20:40:00,20:41:00,33107,9,9,0,0,,1
7-95,20:50:00,20:51:00,00105,0,0,0,0,,1
7-95,20:50:00,20:51:00,33105,1,1,0,0,,1
7-95,20:50:00,20:51:00,11103,2,2,0,0,,1
7-95,20:50:00,20:51:00,44106,3,3,0,0,,1
7-95,20:50:00,20:51:00,00106,4,4,0,0,,1
7-95,20:50:00,20:51:00,22106,5,5,0,0,,1
7-95,20:50:00,20:51:00,33103,6,6,0,0,,1
7-95,20:50:00,20:51:00,11107,7,7,0,0,,1
7-95,20:50:00,20:51:00,00107,8,8,0,0,,1
7-95,20:50:00,20:51:00,33107,9,9,0,0,,1
7-96,21:00:00,21:01:00,00105,0,0,0,0,,1
7-96,21:00:00,21:01:00,33105,1,1,0,0,,1
7-96,21:00:00,21:01:00,11103,2,2,0,0,,1
7-96,21:00:00,21:01:00,44106,3,3,0,0,,1
7-96,21:00:00,21:01:00,00106,4,4,0,0,,1
7-96,21:00:00,21:01:00,22106,5,5,0,0,,1
7-96,21:00:00,21:01:00,33103,6,6,0,0,,1
7-96,21:00:00,21:01:00,11107,7,7,0,0,,1
7-96,21:00:00,21:01:00,00107,8,8,0,0,,1
7-96,21:00:00,21:01:00,33107,9,9,0,0,,1
7-97,21:10:00,21:11:00,00105,0,0,0,0,,1
7-97,21:10:00,21:11:00,33105,1,1,0,0,,1
7-97,21:10:00,21:11:00,11103,2,2,0,0,,1
7-97,21:10:00,21:11:00,44106,3,3,0,0,,1
7-97,21:10:00,21:11:00,00106,4,4,0,0,,1
7-97,21:10:00,21:11:00,22106,5,5,0,0,,1
7-97,21:10:00,21:11:00,33103,6,6,0,0,,1
7-97,21:10:00,21:11:00,11107,7,7,0,0,,1
7-97,21:10:00,21:11:00,00107,8,8,0,0,,1
7-97,21:10:00,21:11:00,33107,9,9,0,0,,1
7-98,21:20:00,21:21:00,00105,0,0,0,0,,1
7-98,21:20:00,21:21:00,33105,1,1,0,0,,1
7-98,21:20:00,21:21:00,11103,2,2,0,0,,1
7-98,21:20:00,21:21:00,44106,3,3,0,0,,1
7-98,21:20:00,21:21:00,00106,4,4,0,0,,1
7-98,21:20:00,21:21:00,22106,5,5,0,0,,1
7-98,21:20:00,21:21:00,33103,6,6,0,0,,1
7-98,21:20:00,21:21:00,11107,7,7,0,0,,1
7-98,21:20:00,21:21:00,00107,8,8,0,0,,1
7-98,21:20:00,21:21:00,33107,9,9,0,0,,1
7-99,21:30:00,21:31:00,00105,0,0,0,0,,1
7-99,21:30:00,21:31:00,33105,1,1,0,0,,1
7-99,21:30:00,21:31:00,11103,2,2,0,0,,1
7-99,21:30:00,21:31:00,44106,3,3,0,0,,1
7-99,21:30:00,21:31:00,00106,4,4,0,0,,1
7-99,21:30:00,21:31:00,22106,5,5,0,0,,1
7-99,21:30:00,21:31:00,33103,6,6,0,0,,1
7-99,21:30:00,21:31:00,11107,7,7,0,0,,1
7-99,21:30:00,21:31:00,00107,8,8,0,0,,1
7-99,21:30:00,21:31:00,33107,9,9,0,0,,1
7-100,21:40:00,21:41:00,00105,0,0,0,0,,1
7-100,21:40:00,21:41:00,33105,1,1,0,0,,1
7-100,21:40:00,21:41:00,11103,2,2,0,0,,1
7-100,21:40:00,21:41:00,44106,3,3,0,0,,1
7-100,21:40:00,21:41:00,00106,4,4,0,0,,1
7-100,21:40:00,21:41:00,22106,5,5,0,0,,1
7-100,21:40:00,21:41:00,33103,6,6,0,0,,1
7-100,21:40:00,21:41:00,11107,7,7,0,0,,1
7-100,21:40:00,21:41:00,00107,8,8,0,0,,1
7-100,21:40:00,21:41:00,33107,9,9,0,0,,1
7-101,21:50:00,21:51:00,00105,0,0,0,0,,1
7-101,21:50:00,21:51:00,33105,1,1,0,0,,1
7-101,21:50:00,21:51:00,11103,2,2,0,0,,1
7-101,21:50:00,21:51:00,44106,3,3,0,0,,1
7-101,21:50:00,21:51:00,00106,4,4,0,0,,1
7-101,21:50:00,21:51:00,22106,5,5,0,0,,1
7-101,21:50:00,21:51:00,33103,6,6,0,0,,1
7-101,21:50:00,21:51:00,11107,7,7,0,0,,1
7-101,21:50:00,21:51:00,00107,8,8,0,0,,1
7-101,21:50:00,21:51:00,33107,9,9,0,0,,1
8-0,05:00:00,05:01:00,22102,0,0,0,0,,1
8-0,05:00:00,05:01:00,4492,1,1,0,0,,1
8-0,05:00:00,05:01:00,0092,2,2,0,0,,1
8-0,05:00:00,05:01:00,1192,3,3,0,0,,1
8-0,05:00:00,05:01:00,330,4,4,0,0,,1
8-0,05:00:00,05:01:00,000,5,5,0,0,,1
8-0,05:00:00,05:01:00,110,6,6,0,0,,1
8-0,05:00:00,05:01:00,4467,7,7,0,0,,1
8-0,05:00:00,05:01:00,1168,8,8,0,0,,1
8-0,05:00:00,05:01:00,3370,9,9,0,0,,1
8-0,05:00:00,05:01:00,0070,10,10,0,0,,1
8-0,05:00:00,05:01:00,2270,11,11,0,0,,1
8-0,05:00:00,05:01:00,4468,12,12,0,0,,1
8-0,05:00:00,05:01:00,1169,13,13,0,0,,1
