route_id,service_id,trip_id,trip_headsign,block_id,wheelchair_accessible,trip_direction_name,exceptional
10,10,10-94,10-94,10-94,NA,NA,NA
10,10,10-95,10-95,10-95,NA,NA,NA
10,10,10-96,10-96,10-96,NA,NA,NA
10,10,10-97,10-97,10-97,NA,NA,NA
10,10,10-98,10-98,10-98,NA,NA,NA
10,10,10-99,10-99,10-99,NA,NA,NA
10,10,10-100,10-100,10-100,NA,NA,NA
10,10,10-101,10-101,10-101,NA,NA,NA
11,11,11-0,11-0,11-0,NA,NA,NA
11,11,11-1,11-1,11-1,NA,NA,NA
11,11,11-2,11-2,11-2,NA,NA,NA
11,11,11-3,11-3,11-3,NA,NA,NA
11,11,11-4,11-4,11-4,NA,NA,NA
11,11,11-5,11-5,11-5,NA,NA,NA
11,11,11-6,11-6,11-6,NA,NA,NA
11,11,11-7,11-7,11-7,NA,NA,NA
11,11,11-8,11-8,11-8,NA,NA,NA
11,11,11-9,11-9,11-9,NA,NA,NA
11,11,11-10,11-10,11-10,NA,NA,NA
11,11,11-11,11-11,11-11,NA,NA,NA
11,11,11-12,11-12,11-12,NA,NA,NA
11,11,11-13,11-13,11-13,NA,NA,NA
11,11,11-14,11-14,11-14,NA,NA,NA
11,11,11-15,11-15,11-15,NA,NA,NA
11,11,11-16,11-16,11-16,NA,NA,NA
11,11,11-17,11-17,11-17,NA,NA,NA
11,11,11-18,11-18,11-18,NA,NA,NA
11,11,11-19,11-19,11-19,NA,NA,NA
11,11,11-20,11-20,11-20,NA,NA,NA
11,11,11-21,11-21,11-21,NA,NA,NA
11,11,11-22,11-22,11-22,NA,NA,NA
11,11,11-23,11-23,11-23,NA,NA,NA
11,11,11-24,11-24,11-24,NA,NA,NA
11,11,11-25,11-25,11-25,NA,NA,NA
11,11,11-26,11-26,11-26,NA,NA,NA
11,11,11-27,11-27,11-27,NA,NA,NA
11,11,11-28,11-28,11-28,NA,NA,NA
11,11,11-29,11-29,11-29,NA,NA,NA
11,11,11-30,11-30,11-30,NA,NA,NA
11,11,11-31,11-31,11-31,NA,NA,NA
11,11,11-32,11-32,11-32,NA,NA,NA
11,11,11-33,11-33,11-33,NA,NA,NA
11,11,11-34,11-34,11-34,NA,NA,NA
11,11,11-35,11-35,11-35,NA,NA,NA
11,11,11-36,11-36,11-36,NA,NA,NA
11,11,11-37,11-37,11-37,NA,NA,NA
11,11,11-38,11-38,11-38,NA,NA,NA
11,11,11-39,11-39,11-39,NA,NA,NA
11,11,11-40,11-40,11-40,NA,NA,NA
11,11,11-41,11-41,11-41,NA,NA,NA
11,11,11-42,11-42,11-42,NA,NA,NA
11,11,11-43,11-43,11-43,NA,NA,NA
11,11,11-44,11-44,11-44,NA,NA,NA
11,11,11-45,11-45,11-45,NA,NA,NA
11,11,11-46,11-46,11-46,NA,NA,NA
11,11,11-47,11-47,11-47,NA,NA,NA
11,11,11-48,11-48,11-48,NA,NA,NA
11,11,11-49,11-49,11-49,NA,NA,NA
11,11,11-50,11-50,11-50,NA,NA,NA
11,11,11-51,11-51,11-51,NA,NA,NA
11,11,11-52,11-52,11-52,NA,NA,NA
11,11,11-53,11-53,11-53,NA,NA,NA
11,11,11-54,11-54,11-54,NA,NA,NA
11,11,11-55,11-55,11-55,NA,NA,NA
11,11,11-56,11-56,11-56,NA,NA,NA
11,11,11-57,11-57,11-57,NA,NA,NA
11,11,11-58,11-58,11-58,NA,NA,NA
11,11,11-59,11-59,11-59,NA,NA,NA
11,11,11-60,11-60,11-60,NA,NA,NA
11,11,11-61,11-61,11-61,NA,NA,NA
11,11,11-62,11-62,11-62,NA,NA,NA
11,11,11-63,11-63,11-63,NA,NA,NA
11,11,11-64,11-64,11-64,NA,NA,NA
11,11,11-65,11-65,11-65,NA,NA,NA
11,11,11-66,11-66,11-66,NA,NA,NA
11,11,11-67,11-67,11-67,NA,NA,NA
11,11,11-68,11-68,11-68,NA,NA,NA
11,11,11-69,11-69,11-69,NA,NA,NA
11,11,11-70,11-70,11-70,NA,NA,NA
11,11,11-71,11-71,11-71,NA,NA,NA
11,11,11-72,11-72,11-72,NA,NA,NA
11,11,11-73,11-73,11-73,NA,NA,NA
11,11,11-74,11-74,11-74,NA,NA,NA
11,11,11-75,11-75,11-75,NA,NA,NA
11,11,11-76,11-76,11-76,NA,NA,NA
11,11,11-77,11-77,11-77,NA,NA,NA
11,11,11-78,11-78,11-78,NA,NA,NA
11,11,11-79,11-79,11-79,NA,NA,NA
11,11,11-80,11-80,11-80,NA,NA,NA
11,11,11-81,11-81,11-81,NA,NA,NA
11,11,11-82,11-82,11-82,NA,NA,NA
11,11,11-83,11-83,11-83,NA,NA,NA
11,11,11-84,11-84,11-84,NA,NA,NA
11,11,11-85,11-85,11-85,NA,NA,NA
11,11,11-86,11-86,11-86,NA,NA,NA
11,11,11-87,11-87,11-87,NA,NA,NA
11,11,11-88,11-88,11-88,NA,NA,NA
11,11,11-89,11-89,11-89,NA,NA,NA
11,11,11-90,11-90,11-90,NA,NA,NA
11,11,11-91,11-91,11-91,NA,NA,NA
11,11,11-92,11-92,11-92,NA,NA,NA
11,11,11-93,11-93,11-93,NA,NA,NA
11,11,11-94,11-94,11-94,NA,NA,NA
11,11,11-95,11-95,11-95,NA,NA,NA
11,11,11-96,11-96,11-96,NA,NA,NA
11,11,11-97,11-97,11-97,NA,NA,NA
11,11,11-98,11-98,11-98,NA,NA,NA
11,11,11-99,11-99,11-99,NA,NA,NA
11,11,11-100,11-100,11-100,NA,NA,NA
11,11,11-101,11-101,11-101,NA,NA,NA
