,hh_index,area_id,zone_id,hh_count,hh_children,hh_people_in_work,hh_in_work,hh_income,hh_cars,p_hh_index,adult,gender,age,employment,occupation,main_activity,main_activity_id,main_facility_area,main_facility_zone,mode,hh_income_bin,age_bin
2565,696.0,5.0,5.0,5.0,0.0,3.0,yes,35000.0,0.0,1,16+,male,68.0,employment,unskilled,work,78.0,6.0,6.3,car,low,61-71
2566,696.0,5.0,5.0,5.0,0.0,3.0,yes,35000.0,0.0,2,16+,male,71.0,employment,unskilled,work,179.0,3.0,3.2,car,low,61-71
2567,696.0,5.0,5.0,5.0,0.0,3.0,yes,35000.0,0.0,3,16+,female,67.0,retired,none,None,-1.0,-1.0,-1.0,,low,61-71
2568,696.0,5.0,5.0,5.0,0.0,3.0,yes,35000.0,0.0,4,16+,male,66.0,retired,none,None,-1.0,-1.0,-1.0,,low,61-71
2569,697.0,6.0,6.6,1.0,0.0,0.0,noone,16000.0,1.0,0,16+,male,65.0,retired,none,None,-1.0,-1.0,-1.0,,low,61-71
2570,698.0,6.0,6.1,4.0,1.0,2.0,yes,40000.0,2.0,0,16+,female,24.0,employment,unskilled,work,204.0,0.0,0.1,car,mid,21-31
2571,698.0,6.0,6.1,4.0,1.0,2.0,yes,40000.0,2.0,1,16+,male,21.0,employment,unskilled,None,-1.0,-1.0,-1.0,,mid,16-21
2572,698.0,6.0,6.1,4.0,1.0,2.0,yes,40000.0,2.0,2,16+,female,22.0,employment,unskilled,work,93.0,5.0,5.8,car,mid,21-31
2573,698.0,6.0,6.1,4.0,1.0,2.0,yes,40000.0,2.0,3,under16,female,8.0,education,none,education,43.0,8.0,8.1,car,mid,4-13
2574,699.0,6.0,6.6,4.0,2.0,0.0,noone,21000.0,0.0,0,16+,female,23.0,employment,unskilled,work,126.0,8.0,8.1,car,low,21-31
2575,699.0,6.0,6.6,4.0,2.0,0.0,noone,21000.0,0.0,1,16+,male,25.0,employment,unskilled,work,55.0,6.0,6.1,car,low,21-31
2576,699.0,6.0,6.6,4.0,2.0,0.0,noone,21000.0,0.0,2,under16,female,2.0,education,none,education,56.0,8.0,8.1,car,low,0-4
2577,699.0,6.0,6.6,4.0,2.0,0.0,noone,21000.0,0.0,3,under16,male,14.0,education,none,education,40.0,6.0,6.3,car,low,13-16
2578,700.0,6.0,6.2,5.0,1.0,3.0,yes,45000.0,1.0,0,16+,female,21.0,employment,unskilled,work,45.0,5.0,5.2,car,mid,16-21
2579,700.0,6.0,6.2,5.0,1.0,3.0,yes,45000.0,1.0,1,16+,male,20.0,employment,unskilled,work,75.0,5.0,5.2,car,mid,16-21
2580,700.0,6.0,6.2,5.0,1.0,3.0,yes,45000.0,1.0,2,16+,female,21.0,employment,unskilled,health,7.0,6.0,6.0,car,mid,16-21
2581,700.0,6.0,6.2,5.0,1.0,3.0,yes,45000.0,1.0,3,16+,male,19.0,employment,skilled,work,119.0,5.0,5.8,car,mid,16-21
2582,700.0,6.0,6.2,5.0,1.0,3.0,yes,45000.0,1.0,4,under16,female,2.0,education,none,education,30.0,6.0,6.3,car,mid,0-4
2583,701.0,7.0,7.0,2.0,0.0,1.0,yes,25000.0,1.0,0,16+,male,67.0,employment,unskilled,work,6.0,10.0,10.3,car,low,61-71
2584,701.0,7.0,7.0,2.0,0.0,1.0,yes,25000.0,1.0,1,16+,female,66.0,retired,none,None,-1.0,-1.0,-1.0,,low,61-71
2585,702.0,7.0,7.0,4.0,1.0,2.0,yes,45000.0,2.0,0,16+,female,33.0,employment,skilled,work,141.0,8.0,8.1,car,mid,31-41
2586,702.0,7.0,7.0,4.0,1.0,2.0,yes,45000.0,2.0,1,16+,male,35.0,employment,unskilled,work,102.0,5.0,5.8,car,mid,31-41
2587,702.0,7.0,7.0,4.0,1.0,2.0,yes,45000.0,2.0,2,16+,male,36.0,employment,unskilled,work,68.0,6.0,6.0,car,mid,31-41
2588,702.0,7.0,7.0,4.0,1.0,2.0,yes,45000.0,2.0,3,under16,male,12.0,education,none,education,36.0,5.0,5.3,car,mid,4-13
2589,703.0,5.0,5.3,4.0,2.0,0.0,noone,21000.0,1.0,0,16+,female,25.0,employment,unskilled,work,11.0,10.0,10.0,car,low,21-31
2590,703.0,5.0,5.3,4.0,2.0,0.0,noone,21000.0,1.0,1,16+,male,29.0,employment,unskilled,work,85.0,4.0,4.3,car,low,21-31
2591,703.0,5.0,5.3,4.0,2.0,0.0,noone,21000.0,1.0,2,under16,male,2.0,education,none,education,95.0,0.0,0.1,car,low,0-4
2592,703.0,5.0,5.3,4.0,2.0,0.0,noone,21000.0,1.0,3,under16,female,11.0,education,none,education,30.0,6.0,6.3,car,low,4-13
2593,704.0,4.0,4.2,2.0,0.0,0.0,noone,17000.0,1.0,0,16+,female,62.0,retired,none,None,-1.0,-1.0,-1.0,,low,61-71
2594,704.0,4.0,4.2,2.0,0.0,0.0,noone,17000.0,1.0,1,16+,male,59.0,retired,none,leisure,31.0,6.0,6.3,car,low,51-61
2595,705.0,6.0,6.1,5.0,0.0,2.0,yes,40000.0,3.0,0,16+,female,56.0,employment,unskilled,work,177.0,3.0,3.3,car,mid,51-61
2596,705.0,6.0,6.1,5.0,0.0,2.0,yes,40000.0,3.0,1,16+,male,56.0,employment,unskilled,work,14.0,10.0,10.2,car,mid,51-61
2597,705.0,6.0,6.1,5.0,0.0,2.0,yes,40000.0,3.0,2,16+,male,55.0,retired,none,leisure,63.0,3.0,3.3,car,mid,51-61
2598,705.0,6.0,6.1,5.0,0.0,2.0,yes,40000.0,3.0,3,16+,female,58.0,retired,none,shopping,44.0,5.0,5.7,car,mid,51-61
2599,705.0,6.0,6.1,5.0,0.0,2.0,yes,40000.0,3.0,4,16+,male,57.0,retired,none,None,-1.0,-1.0,-1.0,,mid,51-61
2600,706.0,4.0,4.3,3.0,2.0,0.0,noone,20000.0,1.0,0,16+,female,29.0,employment,unskilled,work,188.0,0.0,0.0,car,low,21-31
2601,706.0,4.0,4.3,3.0,2.0,0.0,noone,20000.0,1.0,1,under16,female,5.0,education,none,education,97.0,0.0,0.1,car,low,4-13
2602,706.0,4.0,4.3,3.0,2.0,0.0,noone,20000.0,1.0,2,under16,female,7.0,education,none,education,23.0,5.0,5.3,car,low,4-13
2603,707.0,5.0,5.1,3.0,0.0,2.0,yes,80000.0,3.0,0,16+,female,53.0,employment,skilled,None,-1.0,-1.0,-1.0,,mid-high,51-61
2604,707.0,5.0,5.1,3.0,0.0,2.0,yes,80000.0,3.0,1,16+,male,53.0,employment,skilled,work,79.0,5.0,5.3,car,mid-high,51-61
2605,707.0,5.0,5.1,3.0,0.0,2.0,yes,80000.0,3.0,2,16+,male,51.0,retired,none,None,-1.0,-1.0,-1.0,,mid-high,41-51
2606,708.0,6.0,6.6,5.0,1.0,4.0,yes,200000.0,4.0,0,16+,other,38.0,employment,skilled,work,81.0,6.0,6.2,PT,high,31-41
2607,708.0,6.0,6.6,5.0,1.0,4.0,yes,200000.0,4.0,1,16+,male,38.0,employment,unskilled,work,64.0,5.0,5.4,car,high,31-41
2608,708.0,6.0,6.6,5.0,1.0,4.0,yes,200000.0,4.0,2,16+,female,38.0,employment,unskilled,work,72.0,4.0,4.3,car,high,31-41
2609,708.0,6.0,6.6,5.0,1.0,4.0,yes,200000.0,4.0,3,16+,female,40.0,employment,unskilled,work,69.0,4.0,4.3,car,high,31-41
2610,708.0,6.0,6.6,5.0,1.0,4.0,yes,200000.0,4.0,4,under16,male,3.0,education,none,education,25.0,5.0,5.3,car,high,0-4
2611,709.0,6.0,6.0,5.0,1.0,3.0,yes,60000.0,2.0,0,16+,female,20.0,employment,skilled,work,40.0,10.0,10.3,car,mid-high,16-21
2612,709.0,6.0,6.0,5.0,1.0,3.0,yes,60000.0,2.0,1,16+,male,21.0,employment,unskilled,work,91.0,6.0,6.6,car,mid-high,16-21
2613,709.0,6.0,6.0,5.0,1.0,3.0,yes,60000.0,2.0,2,16+,female,20.0,employment,unskilled,work,209.0,0.0,0.1,car,mid-high,16-21
2614,709.0,6.0,6.0,5.0,1.0,3.0,yes,60000.0,2.0,3,16+,male,20.0,employment,unskilled,work,55.0,6.0,6.1,car,mid-high,16-21
2615,709.0,6.0,6.0,5.0,1.0,3.0,yes,60000.0,2.0,4,under16,female,6.0,education,none,education,40.0,6.0,6.3,car,mid-high,4-13
2616,710.0,5.0,5.8,5.0,3.0,2.0,yes,50000.0,1.0,0,16+,female,30.0,employment,unskilled,work,67.0,4.0,4.2,car,mid,21-31
2617,710.0,5.0,5.8,5.0,3.0,2.0,yes,50000.0,1.0,1,16+,male,29.0,employment,unskilled,work,110.0,6.0,6.3,car,mid,21-31
2618,710.0,5.0,5.8,5.0,3.0,2.0,yes,50000.0,1.0,2,under16,female,5.0,education,none,education,74.0,3.0,3.1,car,mid,4-13
2619,710.0,5.0,5.8,5.0,3.0,2.0,yes,50000.0,1.0,3,under16,male,11.0,education,none,education,53.0,6.0,6.6,car,mid,4-13
2620,710.0,5.0,5.8,5.0,3.0,2.0,yes,50000.0,1.0,4,under16,female,6.0,education,none,education,41.0,6.0,6.0,car,mid,4-13
2621,711.0,6.0,6.3,5.0,2.0,2.0,yes,40000.0,0.0,0,16+,female,39.0,employment,unskilled,work,205.0,3.0,3.1,car,mid,31-41
2622,711.0,6.0,6.3,5.0,2.0,2.0,yes,40000.0,0.0,1,16+,other,38.0,employment,unskilled,work,1.0,10.0,10.1,car,mid,31-41
2623,711.0,6.0,6.3,5.0,2.0,2.0,yes,40000.0,0.0,2,16+,male,42.0,employment,unskilled,None,-1.0,-1.0,-1.0,,mid,41-51
2624,711.0,6.0,6.3,5.0,2.0,2.0,yes,40000.0,0.0,3,under16,female,14.0,education,none,education,61.0,8.0,8.1,car,mid,13-16
2625,711.0,6.0,6.3,5.0,2.0,2.0,yes,40000.0,0.0,4,under16,male,10.0,education,none,education,57.0,6.0,6.6,car,mid,4-13
2626,712.0,6.0,6.0,4.0,0.0,1.0,yes,60000.0,2.0,0,16+,female,52.0,employment,unskilled,work,82.0,5.0,5.3,car,mid-high,51-61
2627,712.0,6.0,6.0,4.0,0.0,1.0,yes,60000.0,2.0,1,16+,male,54.0,retired,none,None,-1.0,-1.0,-1.0,,mid-high,51-61
2628,712.0,6.0,6.0,4.0,0.0,1.0,yes,60000.0,2.0,2,16+,female,53.0,retired,none,None,-1.0,-1.0,-1.0,,mid-high,51-61
2629,712.0,6.0,6.0,4.0,0.0,1.0,yes,60000.0,2.0,3,16+,female,52.0,retired,none,None,-1.0,-1.0,-1.0,,mid-high,51-61
2630,713.0,6.0,6.5,3.0,0.0,2.0,yes,35000.0,2.0,0,16+,male,66.0,employment,unskilled,work,127.0,5.0,5.6,car,low,61-71
2631,713.0,6.0,6.5,3.0,0.0,2.0,yes,35000.0,2.0,1,16+,female,66.0,employment,skilled,work,135.0,5.0,5.8,car,low,61-71
2632,713.0,6.0,6.5,3.0,0.0,2.0,yes,35000.0,2.0,2,16+,male,67.0,retired,none,health,14.0,5.0,5.3,car,low,61-71
2633,714.0,5.0,5.8,5.0,2.0,2.0,yes,50000.0,0.0,0,16+,female,18.0,education,none,education,45.0,8.0,8.1,car,mid,16-21
2634,714.0,5.0,5.8,5.0,2.0,2.0,yes,50000.0,0.0,1,16+,male,19.0,education,none,education,19.0,5.0,5.3,car,mid,16-21
2635,714.0,5.0,5.8,5.0,2.0,2.0,yes,50000.0,0.0,2,16+,female,20.0,employment,unskilled,work,139.0,5.0,5.5,car,mid,16-21
2636,714.0,5.0,5.8,5.0,2.0,2.0,yes,50000.0,0.0,3,under16,male,11.0,education,none,education,67.0,5.0,5.6,car,mid,4-13
2637,714.0,5.0,5.8,5.0,2.0,2.0,yes,50000.0,0.0,4,under16,female,7.0,education,none,education,59.0,8.0,8.1,car,mid,4-13
2638,715.0,5.0,5.3,2.0,0.0,2.0,yes,75000.0,0.0,0,16+,female,64.0,employment,skilled,work,36.0,10.0,10.0,car,mid-high,61-71
2639,715.0,5.0,5.3,2.0,0.0,2.0,yes,75000.0,0.0,1,16+,female,63.0,employment,unskilled,work,40.0,10.0,10.3,car,mid-high,61-71
2640,716.0,5.0,5.3,3.0,1.0,2.0,yes,60000.0,1.0,0,16+,female,39.0,employment,unskilled,work,63.0,5.0,5.3,cycle,mid-high,31-41
2641,716.0,5.0,5.3,3.0,1.0,2.0,yes,60000.0,1.0,1,16+,female,37.0,employment,unskilled,work,97.0,5.0,5.9,car,mid-high,31-41
2642,716.0,5.0,5.3,3.0,1.0,2.0,yes,60000.0,1.0,2,under16,female,13.0,education,none,education,46.0,6.0,6.6,car,mid-high,4-13
2643,717.0,5.0,5.6,3.0,0.0,1.0,yes,55000.0,2.0,0,16+,male,63.0,employment,unskilled,work,34.0,10.0,10.0,car,mid-high,61-71
2644,717.0,5.0,5.6,3.0,0.0,1.0,yes,55000.0,2.0,1,16+,male,61.0,retired,none,None,-1.0,-1.0,-1.0,,mid-high,51-61
2645,717.0,5.0,5.6,3.0,0.0,1.0,yes,55000.0,2.0,2,16+,male,63.0,retired,none,health,11.0,5.0,5.2,car,mid-high,61-71
2646,718.0,6.0,6.0,5.0,2.0,2.0,yes,75000.0,1.0,0,16+,female,18.0,education,none,education,79.0,3.0,3.3,car,mid-high,16-21
2647,718.0,6.0,6.0,5.0,2.0,2.0,yes,75000.0,1.0,1,16+,male,21.0,employment,unskilled,work,11.0,10.0,10.0,car,mid-high,16-21
2648,718.0,6.0,6.0,5.0,2.0,2.0,yes,75000.0,1.0,2,16+,male,21.0,employment,unskilled,work,73.0,6.0,6.3,car,mid-high,16-21
2649,718.0,6.0,6.0,5.0,2.0,2.0,yes,75000.0,1.0,3,under16,female,8.0,education,none,education,32.0,6.0,6.3,PT,mid-high,4-13
2650,718.0,6.0,6.0,5.0,2.0,2.0,yes,75000.0,1.0,4,under16,female,11.0,education,none,education,49.0,6.0,6.6,PT,mid-high,4-13
2651,719.0,6.0,6.5,4.0,1.0,1.0,yes,50000.0,0.0,0,16+,female,28.0,employment,unskilled,work,85.0,4.0,4.3,car,mid,21-31
2652,719.0,6.0,6.5,4.0,1.0,1.0,yes,50000.0,0.0,1,16+,male,33.0,unemployed,none,None,-1.0,-1.0,-1.0,,mid,31-41
2653,719.0,6.0,6.5,4.0,1.0,1.0,yes,50000.0,0.0,2,16+,female,30.0,unemployed,none,None,-1.0,-1.0,-1.0,,mid,21-31
2654,719.0,6.0,6.5,4.0,1.0,1.0,yes,50000.0,0.0,3,under16,female,4.0,education,none,education,29.0,6.0,6.3,car,mid,0-4
2655,720.0,6.0,6.4,5.0,1.0,3.0,yes,85000.0,1.0,0,16+,male,43.0,employment,unskilled,work,48.0,6.0,6.3,car,mid-high,41-51
2656,720.0,6.0,6.4,5.0,1.0,3.0,yes,85000.0,1.0,1,16+,female,46.0,employment,unskilled,work,137.0,5.0,5.6,car,mid-high,41-51
2657,720.0,6.0,6.4,5.0,1.0,3.0,yes,85000.0,1.0,2,16+,female,46.0,employment,skilled,work,83.0,6.0,6.3,car,mid-high,41-51
2658,720.0,6.0,6.4,5.0,1.0,3.0,yes,85000.0,1.0,3,16+,female,43.0,employment,unskilled,work,168.0,3.0,3.2,car,mid-high,41-51
2659,720.0,6.0,6.4,5.0,1.0,3.0,yes,85000.0,1.0,4,under16,male,11.0,education,none,None,-1.0,-1.0,-1.0,,mid-high,4-13
2660,721.0,6.0,6.3,3.0,1.0,2.0,yes,120000.0,2.0,0,16+,female,20.0,education,none,education,41.0,6.0,6.0,car,high,16-21
2661,721.0,6.0,6.3,3.0,1.0,2.0,yes,120000.0,2.0,1,16+,male,17.0,education,none,education,52.0,7.0,7.0,car,high,16-21
2662,721.0,6.0,6.3,3.0,1.0,2.0,yes,120000.0,2.0,2,under16,male,10.0,education,none,education,24.0,5.0,5.2,car,high,4-13
2663,722.0,6.0,6.1,5.0,2.0,2.0,yes,135000.0,1.0,0,16+,male,34.0,employment,unskilled,work,175.0,3.0,3.2,car,high,31-41
2664,722.0,6.0,6.1,5.0,2.0,2.0,yes,135000.0,1.0,1,16+,female,33.0,employment,skilled,work,115.0,5.0,5.6,car,high,31-41
2665,722.0,6.0,6.1,5.0,2.0,2.0,yes,135000.0,1.0,2,16+,male,33.0,employment,unskilled,None,-1.0,-1.0,-1.0,,high,31-41
2666,722.0,6.0,6.1,5.0,2.0,2.0,yes,135000.0,1.0,3,under16,female,11.0,education,none,education,38.0,5.0,5.2,car,high,4-13
2667,722.0,6.0,6.1,5.0,2.0,2.0,yes,135000.0,1.0,4,under16,female,7.0,education,none,education,26.0,5.0,5.3,car,high,4-13
2668,723.0,4.0,4.3,5.0,2.0,2.0,yes,55000.0,0.0,0,16+,female,25.0,employment,unskilled,work,199.0,1.0,1.0,car,mid-high,21-31
2669,723.0,4.0,4.3,5.0,2.0,2.0,yes,55000.0,0.0,1,16+,female,23.0,employment,unskilled,work,48.0,6.0,6.3,car,mid-high,21-31
2670,723.0,4.0,4.3,5.0,2.0,2.0,yes,55000.0,0.0,2,16+,female,24.0,unemployed,none,shopping,19.0,10.0,10.1,car,mid-high,21-31
2671,723.0,4.0,4.3,5.0,2.0,2.0,yes,55000.0,0.0,3,under16,female,10.0,education,none,education,65.0,7.0,7.0,car,mid-high,4-13
2672,723.0,4.0,4.3,5.0,2.0,2.0,yes,55000.0,0.0,4,under16,male,11.0,education,none,education,26.0,5.0,5.3,car,mid-high,4-13
2673,724.0,6.0,6.3,4.0,1.0,1.0,yes,70000.0,0.0,0,16+,female,25.0,employment,unskilled,work,75.0,5.0,5.2,car,mid-high,21-31
2674,724.0,6.0,6.3,4.0,1.0,1.0,yes,70000.0,0.0,1,16+,male,25.0,employment,unskilled,work,61.0,6.0,6.3,car,mid-high,21-31
2675,724.0,6.0,6.3,4.0,1.0,1.0,yes,70000.0,0.0,2,16+,female,27.0,employment,unskilled,work,55.0,6.0,6.1,car,mid-high,21-31
2676,724.0,6.0,6.3,4.0,1.0,1.0,yes,70000.0,0.0,3,under16,female,10.0,education,none,education,22.0,5.0,5.2,car,mid-high,4-13
2677,725.0,5.0,5.4,2.0,0.0,0.0,noone,17000.0,1.0,0,16+,male,71.0,retired,none,None,-1.0,-1.0,-1.0,,low,61-71
2678,725.0,5.0,5.4,2.0,0.0,0.0,noone,17000.0,1.0,1,16+,male,71.0,retired,none,leisure,2.0,2.0,2.3,car,low,61-71
2679,726.0,6.0,6.6,2.0,0.0,2.0,yes,70000.0,0.0,0,16+,male,60.0,employment,manager,work,187.0,1.0,1.0,car,mid-high,51-61
2680,726.0,6.0,6.6,2.0,0.0,2.0,yes,70000.0,0.0,1,16+,male,61.0,employment,unskilled,work,123.0,5.0,5.8,car,mid-high,51-61
2681,727.0,6.0,6.2,2.0,0.0,1.0,yes,60000.0,1.0,0,16+,male,52.0,employment,unskilled,work,55.0,6.0,6.1,car,mid-high,51-61
2682,727.0,6.0,6.2,2.0,0.0,1.0,yes,60000.0,1.0,1,16+,male,52.0,retired,none,None,-1.0,-1.0,-1.0,,mid-high,51-61
2683,728.0,5.0,5.6,5.0,2.0,3.0,yes,140000.0,3.0,0,16+,female,30.0,employment,unskilled,work,88.0,6.0,6.6,car,high,21-31
2684,728.0,5.0,5.6,5.0,2.0,3.0,yes,140000.0,3.0,1,16+,male,29.0,employment,unskilled,work,30.0,10.0,10.0,car,high,21-31
2685,728.0,5.0,5.6,5.0,2.0,3.0,yes,140000.0,3.0,2,16+,female,31.0,employment,skilled,work,49.0,6.0,6.0,car,high,21-31
2686,728.0,5.0,5.6,5.0,2.0,3.0,yes,140000.0,3.0,3,under16,female,11.0,education,none,education,75.0,3.0,3.2,car,high,4-13
2687,728.0,5.0,5.6,5.0,2.0,3.0,yes,140000.0,3.0,4,under16,male,6.0,education,none,education,1.0,10.0,10.3,car,high,4-13
2688,729.0,6.0,6.4,1.0,0.0,1.0,yes,30000.0,1.0,0,16+,female,55.0,employment,unskilled,work,70.0,6.0,6.0,car,low,51-61
2689,730.0,7.0,7.0,3.0,0.0,2.0,yes,60000.0,0.0,0,16+,female,56.0,employment,unskilled,work,52.0,6.0,6.0,car,mid-high,51-61
2690,730.0,7.0,7.0,3.0,0.0,2.0,yes,60000.0,0.0,1,16+,male,56.0,employment,unskilled,work,178.0,9.0,9.1,car,mid-high,51-61
2691,730.0,7.0,7.0,3.0,0.0,2.0,yes,60000.0,0.0,2,16+,male,55.0,retired,none,None,-1.0,-1.0,-1.0,,mid-high,51-61
2692,731.0,6.0,6.4,5.0,1.0,4.0,yes,30000.0,3.0,0,16+,male,35.0,employment,unskilled,work,88.0,6.0,6.6,car,low,31-41
2693,731.0,6.0,6.4,5.0,1.0,4.0,yes,30000.0,3.0,1,16+,female,33.0,employment,unskilled,work,75.0,5.0,5.2,car,low,31-41
2694,731.0,6.0,6.4,5.0,1.0,4.0,yes,30000.0,3.0,2,16+,male,33.0,employment,unskilled,None,-1.0,-1.0,-1.0,,low,31-41
2695,731.0,6.0,6.4,5.0,1.0,4.0,yes,30000.0,3.0,3,16+,male,34.0,employment,unskilled,work,119.0,5.0,5.8,car,low,31-41
2696,731.0,6.0,6.4,5.0,1.0,4.0,yes,30000.0,3.0,4,under16,male,6.0,education,none,education,19.0,5.0,5.3,car,low,4-13
2697,732.0,5.0,5.9,4.0,0.0,2.0,yes,75000.0,1.0,0,16+,female,54.0,employment,unskilled,work,128.0,5.0,5.7,car,mid-high,51-61
2698,732.0,5.0,5.9,4.0,0.0,2.0,yes,75000.0,1.0,1,16+,female,59.0,employment,unskilled,work,163.0,3.0,3.2,car,mid-high,51-61
2699,732.0,5.0,5.9,4.0,0.0,2.0,yes,75000.0,1.0,2,16+,male,55.0,retired,none,None,-1.0,-1.0,-1.0,,mid-high,51-61
2700,732.0,5.0,5.9,4.0,0.0,2.0,yes,75000.0,1.0,3,16+,female,58.0,retired,none,None,-1.0,-1.0,-1.0,,mid-high,51-61
2701,733.0,4.0,4.3,1.0,0.0,0.0,noone,16000.0,1.0,0,16+,male,68.0,retired,none,health,22.0,8.0,8.1,car,low,61-71
2702,734.0,4.0,4.2,4.0,1.0,3.0,yes,20000.0,1.0,0,16+,female,26.0,education,none,education,57.0,6.0,6.6,car,low,21-31
2703,734.0,4.0,4.2,4.0,1.0,3.0,yes,20000.0,1.0,1,16+,male,23.0,employment,unskilled,work,141.0,8.0,8.1,car,low,21-31
2704,734.0,4.0,4.2,4.0,1.0,3.0,yes,20000.0,1.0,2,16+,female,21.0,employment,unskilled,work,84.0,6.0,6.0,car,low,16-21
2705,734.0,4.0,4.2,4.0,1.0,3.0,yes,20000.0,1.0,3,under16,female,7.0,education,none,education,71.0,5.0,5.5,car,low,4-13
2706,735.0,5.0,5.2,2.0,0.0,0.0,noone,17000.0,1.0,0,16+,male,49.0,employment,unskilled,work,189.0,0.0,0.1,car,low,41-51
2707,735.0,5.0,5.2,2.0,0.0,0.0,noone,17000.0,1.0,1,16+,male,51.0,retired,none,None,-1.0,-1.0,-1.0,,low,41-51
2708,736.0,4.0,4.3,4.0,1.0,3.0,yes,35000.0,1.0,0,16+,male,17.0,education,none,education,30.0,6.0,6.3,car,low,16-21
2709,736.0,4.0,4.3,4.0,1.0,3.0,yes,35000.0,1.0,1,16+,male,20.0,employment,unskilled,work,33.0,10.0,10.3,car,low,16-21
2710,736.0,4.0,4.3,4.0,1.0,3.0,yes,35000.0,1.0,2,16+,female,19.0,education,none,education,3.0,10.0,10.3,car,low,16-21
2711,736.0,4.0,4.3,4.0,1.0,3.0,yes,35000.0,1.0,3,under16,female,7.0,education,none,education,65.0,7.0,7.0,car,low,4-13
2712,737.0,7.0,7.0,4.0,2.0,0.0,noone,21000.0,0.0,0,16+,female,24.0,unemployed,none,health,14.0,5.0,5.3,car,low,21-31
2713,737.0,7.0,7.0,4.0,2.0,0.0,noone,21000.0,0.0,1,16+,male,26.0,employment,unskilled,work,46.0,5.0,5.6,car,low,21-31
2714,737.0,7.0,7.0,4.0,2.0,0.0,noone,21000.0,0.0,2,under16,male,3.0,education,none,education,53.0,6.0,6.6,car,low,0-4
2715,737.0,7.0,7.0,4.0,2.0,0.0,noone,21000.0,0.0,3,under16,male,2.0,education,none,education,21.0,6.0,6.3,car,low,0-4
2716,738.0,6.0,6.0,5.0,1.0,3.0,yes,60000.0,0.0,0,16+,male,22.0,employment,unskilled,work,5.0,10.0,10.2,car,mid-high,21-31
2717,738.0,6.0,6.0,5.0,1.0,3.0,yes,60000.0,0.0,1,16+,male,22.0,employment,unskilled,work,65.0,5.0,5.6,car,mid-high,21-31
2718,738.0,6.0,6.0,5.0,1.0,3.0,yes,60000.0,0.0,2,16+,male,22.0,employment,unskilled,work,125.0,7.0,7.0,car,mid-high,21-31
2719,738.0,6.0,6.0,5.0,1.0,3.0,yes,60000.0,0.0,3,16+,female,21.0,employment,unskilled,work,30.0,10.0,10.0,car,mid-high,16-21
2720,738.0,6.0,6.0,5.0,1.0,3.0,yes,60000.0,0.0,4,under16,male,7.0,education,none,education,26.0,5.0,5.3,car,mid-high,4-13
2721,739.0,6.0,6.1,2.0,0.0,0.0,noone,17000.0,0.0,0,16+,male,61.0,retired,none,None,-1.0,-1.0,-1.0,,low,51-61
2722,739.0,6.0,6.1,2.0,0.0,0.0,noone,17000.0,0.0,1,16+,female,61.0,retired,none,None,-1.0,-1.0,-1.0,,low,51-61
2723,740.0,5.0,5.0,1.0,0.0,0.0,noone,16000.0,1.0,0,16+,female,61.0,retired,none,None,-1.0,-1.0,-1.0,,low,51-61
2724,741.0,5.0,5.6,4.0,0.0,3.0,yes,120000.0,2.0,0,16+,male,66.0,employment,unskilled,work,61.0,6.0,6.3,car,high,61-71
2725,741.0,5.0,5.6,4.0,0.0,3.0,yes,120000.0,2.0,1,16+,male,66.0,employment,unskilled,work,56.0,6.0,6.3,car,high,61-71
2726,741.0,5.0,5.6,4.0,0.0,3.0,yes,120000.0,2.0,2,16+,male,67.0,employment,unskilled,work,26.0,10.0,10.3,car,high,61-71
2727,741.0,5.0,5.6,4.0,0.0,3.0,yes,120000.0,2.0,3,16+,male,66.0,retired,none,leisure,51.0,5.0,5.6,cycle,high,61-71
2728,742.0,4.0,4.3,4.0,0.0,3.0,yes,55000.0,2.0,0,16+,female,56.0,employment,unskilled,None,-1.0,-1.0,-1.0,,mid-high,51-61
2729,742.0,4.0,4.3,4.0,0.0,3.0,yes,55000.0,2.0,1,16+,female,57.0,employment,unskilled,work,200.0,0.0,0.1,car,mid-high,51-61
2730,742.0,4.0,4.3,4.0,0.0,3.0,yes,55000.0,2.0,2,16+,female,56.0,employment,unskilled,work,50.0,6.0,6.3,car,mid-high,51-61
2731,742.0,4.0,4.3,4.0,0.0,3.0,yes,55000.0,2.0,3,16+,male,58.0,retired,none,None,-1.0,-1.0,-1.0,,mid-high,51-61
2732,743.0,4.0,4.3,5.0,0.0,3.0,yes,50000.0,1.0,0,16+,female,71.0,employment,unskilled,work,96.0,6.0,6.6,car,mid,61-71
2733,743.0,4.0,4.3,5.0,0.0,3.0,yes,50000.0,1.0,1,16+,male,72.0,employment,unskilled,work,67.0,4.0,4.2,car,mid,71-81
2734,743.0,4.0,4.3,5.0,0.0,3.0,yes,50000.0,1.0,2,16+,female,74.0,employment,skilled,work,149.0,9.0,9.1,car,mid,71-81
2735,743.0,4.0,4.3,5.0,0.0,3.0,yes,50000.0,1.0,3,16+,male,70.0,retired,none,None,-1.0,-1.0,-1.0,,mid,61-71
2736,743.0,4.0,4.3,5.0,0.0,3.0,yes,50000.0,1.0,4,16+,male,74.0,retired,none,None,-1.0,-1.0,-1.0,,mid,71-81
2737,744.0,6.0,6.2,3.0,0.0,1.0,yes,120000.0,0.0,0,16+,male,70.0,employment,unskilled,work,57.0,6.0,6.3,car,high,61-71
