trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint
2-11,10:30:00,10:31:00,40,10,10,0,0,,1
2-11,10:30:00,10:31:00,2,11,11,0,0,,1
2-12,11:00:00,11:01:00,64,0,0,0,0,,1
2-12,11:00:00,11:01:00,51,1,1,0,0,,1
2-12,11:00:00,11:01:00,56,2,2,0,0,,1
2-12,11:00:00,11:01:00,52,3,3,0,0,,1
2-12,11:00:00,11:01:00,54,4,4,0,0,,1
2-12,11:00:00,11:01:00,46,5,5,0,0,,1
2-12,11:00:00,11:01:00,47,6,6,0,0,,1
2-12,11:00:00,11:01:00,44,7,7,0,0,,1
2-12,11:00:00,11:01:00,41,8,8,0,0,,1
2-12,11:00:00,11:01:00,39,9,9,0,0,,1
2-12,11:00:00,11:01:00,40,10,10,0,0,,1
2-12,11:00:00,11:01:00,2,11,11,0,0,,1
2-13,11:30:00,11:31:00,64,0,0,0,0,,1
2-13,11:30:00,11:31:00,51,1,1,0,0,,1
2-13,11:30:00,11:31:00,56,2,2,0,0,,1
2-13,11:30:00,11:31:00,52,3,3,0,0,,1
2-13,11:30:00,11:31:00,54,4,4,0,0,,1
2-13,11:30:00,11:31:00,46,5,5,0,0,,1
2-13,11:30:00,11:31:00,47,6,6,0,0,,1
2-13,11:30:00,11:31:00,44,7,7,0,0,,1
2-13,11:30:00,11:31:00,41,8,8,0,0,,1
2-13,11:30:00,11:31:00,39,9,9,0,0,,1
2-13,11:30:00,11:31:00,40,10,10,0,0,,1
2-13,11:30:00,11:31:00,2,11,11,0,0,,1
2-14,12:00:00,12:01:00,64,0,0,0,0,,1
2-14,12:00:00,12:01:00,51,1,1,0,0,,1
2-14,12:00:00,12:01:00,56,2,2,0,0,,1
2-14,12:00:00,12:01:00,52,3,3,0,0,,1
2-14,12:00:00,12:01:00,54,4,4,0,0,,1
2-14,12:00:00,12:01:00,46,5,5,0,0,,1
2-14,12:00:00,12:01:00,47,6,6,0,0,,1
2-14,12:00:00,12:01:00,44,7,7,0,0,,1
2-14,12:00:00,12:01:00,41,8,8,0,0,,1
2-14,12:00:00,12:01:00,39,9,9,0,0,,1
2-14,12:00:00,12:01:00,40,10,10,0,0,,1
2-14,12:00:00,12:01:00,2,11,11,0,0,,1
2-15,12:30:00,12:31:00,64,0,0,0,0,,1
2-15,12:30:00,12:31:00,51,1,1,0,0,,1
2-15,12:30:00,12:31:00,56,2,2,0,0,,1
2-15,12:30:00,12:31:00,52,3,3,0,0,,1
2-15,12:30:00,12:31:00,54,4,4,0,0,,1
2-15,12:30:00,12:31:00,46,5,5,0,0,,1
2-15,12:30:00,12:31:00,47,6,6,0,0,,1
2-15,12:30:00,12:31:00,44,7,7,0,0,,1
2-15,12:30:00,12:31:00,41,8,8,0,0,,1
2-15,12:30:00,12:31:00,39,9,9,0,0,,1
2-15,12:30:00,12:31:00,40,10,10,0,0,,1
2-15,12:30:00,12:31:00,2,11,11,0,0,,1
2-16,13:00:00,13:01:00,64,0,0,0,0,,1
2-16,13:00:00,13:01:00,51,1,1,0,0,,1
2-16,13:00:00,13:01:00,56,2,2,0,0,,1
2-16,13:00:00,13:01:00,52,3,3,0,0,,1
2-16,13:00:00,13:01:00,54,4,4,0,0,,1
2-16,13:00:00,13:01:00,46,5,5,0,0,,1
2-16,13:00:00,13:01:00,47,6,6,0,0,,1
2-16,13:00:00,13:01:00,44,7,7,0,0,,1
2-16,13:00:00,13:01:00,41,8,8,0,0,,1
2-16,13:00:00,13:01:00,39,9,9,0,0,,1
2-16,13:00:00,13:01:00,40,10,10,0,0,,1
2-16,13:00:00,13:01:00,2,11,11,0,0,,1
2-17,13:30:00,13:31:00,64,0,0,0,0,,1
2-17,13:30:00,13:31:00,51,1,1,0,0,,1
2-17,13:30:00,13:31:00,56,2,2,0,0,,1
2-17,13:30:00,13:31:00,52,3,3,0,0,,1
2-17,13:30:00,13:31:00,54,4,4,0,0,,1
2-17,13:30:00,13:31:00,46,5,5,0,0,,1
2-17,13:30:00,13:31:00,47,6,6,0,0,,1
2-17,13:30:00,13:31:00,44,7,7,0,0,,1
2-17,13:30:00,13:31:00,41,8,8,0,0,,1
2-17,13:30:00,13:31:00,39,9,9,0,0,,1
2-17,13:30:00,13:31:00,40,10,10,0,0,,1
2-17,13:30:00,13:31:00,2,11,11,0,0,,1
2-18,14:00:00,14:01:00,64,0,0,0,0,,1
2-18,14:00:00,14:01:00,51,1,1,0,0,,1
2-18,14:00:00,14:01:00,56,2,2,0,0,,1
2-18,14:00:00,14:01:00,52,3,3,0,0,,1
2-18,14:00:00,14:01:00,54,4,4,0,0,,1
2-18,14:00:00,14:01:00,46,5,5,0,0,,1
2-18,14:00:00,14:01:00,47,6,6,0,0,,1
2-18,14:00:00,14:01:00,44,7,7,0,0,,1
2-18,14:00:00,14:01:00,41,8,8,0,0,,1
2-18,14:00:00,14:01:00,39,9,9,0,0,,1
2-18,14:00:00,14:01:00,40,10,10,0,0,,1
2-18,14:00:00,14:01:00,2,11,11,0,0,,1
2-19,14:30:00,14:31:00,64,0,0,0,0,,1
2-19,14:30:00,14:31:00,51,1,1,0,0,,1
2-19,14:30:00,14:31:00,56,2,2,0,0,,1
2-19,14:30:00,14:31:00,52,3,3,0,0,,1
2-19,14:30:00,14:31:00,54,4,4,0,0,,1
2-19,14:30:00,14:31:00,46,5,5,0,0,,1
2-19,14:30:00,14:31:00,47,6,6,0,0,,1
2-19,14:30:00,14:31:00,44,7,7,0,0,,1
2-19,14:30:00,14:31:00,41,8,8,0,0,,1
2-19,14:30:00,14:31:00,39,9,9,0,0,,1
2-19,14:30:00,14:31:00,40,10,10,0,0,,1
2-19,14:30:00,14:31:00,2,11,11,0,0,,1
2-20,15:00:00,15:01:00,64,0,0,0,0,,1
2-20,15:00:00,15:01:00,51,1,1,0,0,,1
2-20,15:00:00,15:01:00,56,2,2,0,0,,1
2-20,15:00:00,15:01:00,52,3,3,0,0,,1
2-20,15:00:00,15:01:00,54,4,4,0,0,,1
2-20,15:00:00,15:01:00,46,5,5,0,0,,1
2-20,15:00:00,15:01:00,47,6,6,0,0,,1
2-20,15:00:00,15:01:00,44,7,7,0,0,,1
2-20,15:00:00,15:01:00,41,8,8,0,0,,1
2-20,15:00:00,15:01:00,39,9,9,0,0,,1
2-20,15:00:00,15:01:00,40,10,10,0,0,,1
2-20,15:00:00,15:01:00,2,11,11,0,0,,1
2-21,15:30:00,15:31:00,64,0,0,0,0,,1
2-21,15:30:00,15:31:00,51,1,1,0,0,,1
2-21,15:30:00,15:31:00,56,2,2,0,0,,1
2-21,15:30:00,15:31:00,52,3,3,0,0,,1
2-21,15:30:00,15:31:00,54,4,4,0,0,,1
2-21,15:30:00,15:31:00,46,5,5,0,0,,1
2-21,15:30:00,15:31:00,47,6,6,0,0,,1
2-21,15:30:00,15:31:00,44,7,7,0,0,,1
2-21,15:30:00,15:31:00,41,8,8,0,0,,1
2-21,15:30:00,15:31:00,39,9,9,0,0,,1
2-21,15:30:00,15:31:00,40,10,10,0,0,,1
2-21,15:30:00,15:31:00,2,11,11,0,0,,1
2-22,16:00:00,16:01:00,64,0,0,0,0,,1
2-22,16:00:00,16:01:00,51,1,1,0,0,,1
2-22,16:00:00,16:01:00,56,2,2,0,0,,1
2-22,16:00:00,16:01:00,52,3,3,0,0,,1
2-22,16:00:00,16:01:00,54,4,4,0,0,,1
2-22,16:00:00,16:01:00,46,5,5,0,0,,1
2-22,16:00:00,16:01:00,47,6,6,0,0,,1
2-22,16:00:00,16:01:00,44,7,7,0,0,,1
2-22,16:00:00,16:01:00,41,8,8,0,0,,1
2-22,16:00:00,16:01:00,39,9,9,0,0,,1
2-22,16:00:00,16:01:00,40,10,10,0,0,,1
2-22,16:00:00,16:01:00,2,11,11,0,0,,1
2-23,16:30:00,16:31:00,64,0,0,0,0,,1
2-23,16:30:00,16:31:00,51,1,1,0,0,,1
2-23,16:30:00,16:31:00,56,2,2,0,0,,1
2-23,16:30:00,16:31:00,52,3,3,0,0,,1
2-23,16:30:00,16:31:00,54,4,4,0,0,,1
2-23,16:30:00,16:31:00,46,5,5,0,0,,1
2-23,16:30:00,16:31:00,47,6,6,0,0,,1
2-23,16:30:00,16:31:00,44,7,7,0,0,,1
2-23,16:30:00,16:31:00,41,8,8,0,0,,1
2-23,16:30:00,16:31:00,39,9,9,0,0,,1
2-23,16:30:00,16:31:00,40,10,10,0,0,,1
2-23,16:30:00,16:31:00,2,11,11,0,0,,1
2-24,17:00:00,17:01:00,64,0,0,0,0,,1
2-24,17:00:00,17:01:00,51,1,1,0,0,,1
2-24,17:00:00,17:01:00,56,2,2,0,0,,1
2-24,17:00:00,17:01:00,52,3,3,0,0,,1
2-24,17:00:00,17:01:00,54,4,4,0,0,,1
2-24,17:00:00,17:01:00,46,5,5,0,0,,1
2-24,17:00:00,17:01:00,47,6,6,0,0,,1
2-24,17:00:00,17:01:00,44,7,7,0,0,,1
2-24,17:00:00,17:01:00,41,8,8,0,0,,1
2-24,17:00:00,17:01:00,39,9,9,0,0,,1
2-24,17:00:00,17:01:00,40,10,10,0,0,,1
2-24,17:00:00,17:01:00,2,11,11,0,0,,1
2-25,17:30:00,17:31:00,64,0,0,0,0,,1
2-25,17:30:00,17:31:00,51,1,1,0,0,,1
2-25,17:30:00,17:31:00,56,2,2,0,0,,1
2-25,17:30:00,17:31:00,52,3,3,0,0,,1
2-25,17:30:00,17:31:00,54,4,4,0,0,,1
2-25,17:30:00,17:31:00,46,5,5,0,0,,1
2-25,17:30:00,17:31:00,47,6,6,0,0,,1
2-25,17:30:00,17:31:00,44,7,7,0,0,,1
2-25,17:30:00,17:31:00,41,8,8,0,0,,1
2-25,17:30:00,17:31:00,39,9,9,0,0,,1
2-25,17:30:00,17:31:00,40,10,10,0,0,,1
2-25,17:30:00,17:31:00,2,11,11,0,0,,1
2-26,18:00:00,18:01:00,64,0,0,0,0,,1
2-26,18:00:00,18:01:00,51,1,1,0,0,,1
2-26,18:00:00,18:01:00,56,2,2,0,0,,1
2-26,18:00:00,18:01:00,52,3,3,0,0,,1
2-26,18:00:00,18:01:00,54,4,4,0,0,,1
2-26,18:00:00,18:01:00,46,5,5,0,0,,1
2-26,18:00:00,18:01:00,47,6,6,0,0,,1
2-26,18:00:00,18:01:00,44,7,7,0,0,,1
2-26,18:00:00,18:01:00,41,8,8,0,0,,1
2-26,18:00:00,18:01:00,39,9,9,0,0,,1
2-26,18:00:00,18:01:00,40,10,10,0,0,,1
2-26,18:00:00,18:01:00,2,11,11,0,0,,1
2-27,18:30:00,18:31:00,64,0,0,0,0,,1
2-27,18:30:00,18:31:00,51,1,1,0,0,,1
2-27,18:30:00,18:31:00,56,2,2,0,0,,1
2-27,18:30:00,18:31:00,52,3,3,0,0,,1
2-27,18:30:00,18:31:00,54,4,4,0,0,,1
2-27,18:30:00,18:31:00,46,5,5,0,0,,1
2-27,18:30:00,18:31:00,47,6,6,0,0,,1
2-27,18:30:00,18:31:00,44,7,7,0,0,,1
2-27,18:30:00,18:31:00,41,8,8,0,0,,1
2-27,18:30:00,18:31:00,39,9,9,0,0,,1
2-27,18:30:00,18:31:00,40,10,10,0,0,,1
2-27,18:30:00,18:31:00,2,11,11,0,0,,1
2-28,19:00:00,19:01:00,64,0,0,0,0,,1
2-28,19:00:00,19:01:00,51,1,1,0,0,,1
2-28,19:00:00,19:01:00,56,2,2,0,0,,1
2-28,19:00:00,19:01:00,52,3,3,0,0,,1
2-28,19:00:00,19:01:00,54,4,4,0,0,,1
2-28,19:00:00,19:01:00,46,5,5,0,0,,1
2-28,19:00:00,19:01:00,47,6,6,0,0,,1
2-28,19:00:00,19:01:00,44,7,7,0,0,,1
2-28,19:00:00,19:01:00,41,8,8,0,0,,1
2-28,19:00:00,19:01:00,39,9,9,0,0,,1
2-28,19:00:00,19:01:00,40,10,10,0,0,,1
2-28,19:00:00,19:01:00,2,11,11,0,0,,1
2-29,19:30:00,19:31:00,64,0,0,0,0,,1
2-29,19:30:00,19:31:00,51,1,1,0,0,,1
2-29,19:30:00,19:31:00,56,2,2,0,0,,1
2-29,19:30:00,19:31:00,52,3,3,0,0,,1
2-29,19:30:00,19:31:00,54,4,4,0,0,,1
2-29,19:30:00,19:31:00,46,5,5,0,0,,1
2-29,19:30:00,19:31:00,47,6,6,0,0,,1
2-29,19:30:00,19:31:00,44,7,7,0,0,,1
2-29,19:30:00,19:31:00,41,8,8,0,0,,1
2-29,19:30:00,19:31:00,39,9,9,0,0,,1
2-29,19:30:00,19:31:00,40,10,10,0,0,,1
2-29,19:30:00,19:31:00,2,11,11,0,0,,1
2-30,20:00:00,20:01:00,64,0,0,0,0,,1
2-30,20:00:00,20:01:00,51,1,1,0,0,,1
2-30,20:00:00,20:01:00,56,2,2,0,0,,1
2-30,20:00:00,20:01:00,52,3,3,0,0,,1
2-30,20:00:00,20:01:00,54,4,4,0,0,,1
2-30,20:00:00,20:01:00,46,5,5,0,0,,1
2-30,20:00:00,20:01:00,47,6,6,0,0,,1
2-30,20:00:00,20:01:00,44,7,7,0,0,,1
2-30,20:00:00,20:01:00,41,8,8,0,0,,1
2-30,20:00:00,20:01:00,39,9,9,0,0,,1
2-30,20:00:00,20:01:00,40,10,10,0,0,,1
2-30,20:00:00,20:01:00,2,11,11,0,0,,1
2-31,20:30:00,20:31:00,64,0,0,0,0,,1
2-31,20:30:00,20:31:00,51,1,1,0,0,,1
2-31,20:30:00,20:31:00,56,2,2,0,0,,1
2-31,20:30:00,20:31:00,52,3,3,0,0,,1
2-31,20:30:00,20:31:00,54,4,4,0,0,,1
2-31,20:30:00,20:31:00,46,5,5,0,0,,1
2-31,20:30:00,20:31:00,47,6,6,0,0,,1
2-31,20:30:00,20:31:00,44,7,7,0,0,,1
2-31,20:30:00,20:31:00,41,8,8,0,0,,1
2-31,20:30:00,20:31:00,39,9,9,0,0,,1
2-31,20:30:00,20:31:00,40,10,10,0,0,,1
2-31,20:30:00,20:31:00,2,11,11,0,0,,1
2-32,21:00:00,21:01:00,64,0,0,0,0,,1
2-32,21:00:00,21:01:00,51,1,1,0,0,,1
2-32,21:00:00,21:01:00,56,2,2,0,0,,1
2-32,21:00:00,21:01:00,52,3,3,0,0,,1
2-32,21:00:00,21:01:00,54,4,4,0,0,,1
2-32,21:00:00,21:01:00,46,5,5,0,0,,1
2-32,21:00:00,21:01:00,47,6,6,0,0,,1
2-32,21:00:00,21:01:00,44,7,7,0,0,,1
2-32,21:00:00,21:01:00,41,8,8,0,0,,1
2-32,21:00:00,21:01:00,39,9,9,0,0,,1
2-32,21:00:00,21:01:00,40,10,10,0,0,,1
2-32,21:00:00,21:01:00,2,11,11,0,0,,1
2-33,21:30:00,21:31:00,64,0,0,0,0,,1
2-33,21:30:00,21:31:00,51,1,1,0,0,,1
2-33,21:30:00,21:31:00,56,2,2,0,0,,1
2-33,21:30:00,21:31:00,52,3,3,0,0,,1
2-33,21:30:00,21:31:00,54,4,4,0,0,,1
2-33,21:30:00,21:31:00,46,5,5,0,0,,1
2-33,21:30:00,21:31:00,47,6,6,0,0,,1
2-33,21:30:00,21:31:00,44,7,7,0,0,,1
2-33,21:30:00,21:31:00,41,8,8,0,0,,1
2-33,21:30:00,21:31:00,39,9,9,0,0,,1
2-33,21:30:00,21:31:00,40,10,10,0,0,,1
2-33,21:30:00,21:31:00,2,11,11,0,0,,1
3-0,05:00:00,05:01:00,102,0,0,0,0,,1
3-0,05:00:00,05:01:00,118,1,1,0,0,,1
3-0,05:00:00,05:01:00,92,2,2,0,0,,1
3-0,05:00:00,05:01:00,120,3,3,0,0,,1
3-0,05:00:00,05:01:00,124,4,4,0,0,,1
3-0,05:00:00,05:01:00,123,5,5,0,0,,1
3-0,05:00:00,05:01:00,91,6,6,0,0,,1
3-0,05:00:00,05:01:00,87,7,7,0,0,,1
3-0,05:00:00,05:01:00,89,8,8,0,0,,1
3-0,05:00:00,05:01:00,86,9,9,0,0,,1
3-0,05:00:00,05:01:00,78,10,10,0,0,,1
3-0,05:00:00,05:01:00,48,11,11,0,0,,1
3-1,05:30:00,05:31:00,102,0,0,0,0,,1
3-1,05:30:00,05:31:00,118,1,1,0,0,,1
3-1,05:30:00,05:31:00,92,2,2,0,0,,1
3-1,05:30:00,05:31:00,120,3,3,0,0,,1
3-1,05:30:00,05:31:00,124,4,4,0,0,,1
3-1,05:30:00,05:31:00,123,5,5,0,0,,1
3-1,05:30:00,05:31:00,91,6,6,0,0,,1
3-1,05:30:00,05:31:00,87,7,7,0,0,,1
3-1,05:30:00,05:31:00,89,8,8,0,0,,1
3-1,05:30:00,05:31:00,86,9,9,0,0,,1
3-1,05:30:00,05:31:00,78,10,10,0,0,,1
3-1,05:30:00,05:31:00,48,11,11,0,0,,1
3-2,06:00:00,06:01:00,102,0,0,0,0,,1
3-2,06:00:00,06:01:00,118,1,1,0,0,,1
3-2,06:00:00,06:01:00,92,2,2,0,0,,1
3-2,06:00:00,06:01:00,120,3,3,0,0,,1
3-2,06:00:00,06:01:00,124,4,4,0,0,,1
3-2,06:00:00,06:01:00,123,5,5,0,0,,1
3-2,06:00:00,06:01:00,91,6,6,0,0,,1
3-2,06:00:00,06:01:00,87,7,7,0,0,,1
3-2,06:00:00,06:01:00,89,8,8,0,0,,1
3-2,06:00:00,06:01:00,86,9,9,0,0,,1
3-2,06:00:00,06:01:00,78,10,10,0,0,,1
3-2,06:00:00,06:01:00,48,11,11,0,0,,1
3-3,06:30:00,06:31:00,102,0,0,0,0,,1
3-3,06:30:00,06:31:00,118,1,1,0,0,,1
3-3,06:30:00,06:31:00,92,2,2,0,0,,1
3-3,06:30:00,06:31:00,120,3,3,0,0,,1
3-3,06:30:00,06:31:00,124,4,4,0,0,,1
3-3,06:30:00,06:31:00,123,5,5,0,0,,1
3-3,06:30:00,06:31:00,91,6,6,0,0,,1
3-3,06:30:00,06:31:00,87,7,7,0,0,,1
3-3,06:30:00,06:31:00,89,8,8,0,0,,1
3-3,06:30:00,06:31:00,86,9,9,0,0,,1
3-3,06:30:00,06:31:00,78,10,10,0,0,,1
3-3,06:30:00,06:31:00,48,11,11,0,0,,1
3-4,07:00:00,07:01:00,102,0,0,0,0,,1
3-4,07:00:00,07:01:00,118,1,1,0,0,,1
3-4,07:00:00,07:01:00,92,2,2,0,0,,1
3-4,07:00:00,07:01:00,120,3,3,0,0,,1
3-4,07:00:00,07:01:00,124,4,4,0,0,,1
3-4,07:00:00,07:01:00,123,5,5,0,0,,1
3-4,07:00:00,07:01:00,91,6,6,0,0,,1
3-4,07:00:00,07:01:00,87,7,7,0,0,,1
3-4,07:00:00,07:01:00,89,8,8,0,0,,1
3-4,07:00:00,07:01:00,86,9,9,0,0,,1
3-4,07:00:00,07:01:00,78,10,10,0,0,,1
3-4,07:00:00,07:01:00,48,11,11,0,0,,1
3-5,07:30:00,07:31:00,102,0,0,0,0,,1
3-5,07:30:00,07:31:00,118,1,1,0,0,,1
3-5,07:30:00,07:31:00,92,2,2,0,0,,1
3-5,07:30:00,07:31:00,120,3,3,0,0,,1
3-5,07:30:00,07:31:00,124,4,4,0,0,,1
3-5,07:30:00,07:31:00,123,5,5,0,0,,1
3-5,07:30:00,07:31:00,91,6,6,0,0,,1
3-5,07:30:00,07:31:00,87,7,7,0,0,,1
3-5,07:30:00,07:31:00,89,8,8,0,0,,1
3-5,07:30:00,07:31:00,86,9,9,0,0,,1
3-5,07:30:00,07:31:00,78,10,10,0,0,,1
3-5,07:30:00,07:31:00,48,11,11,0,0,,1
3-6,08:00:00,08:01:00,102,0,0,0,0,,1
3-6,08:00:00,08:01:00,118,1,1,0,0,,1
3-6,08:00:00,08:01:00,92,2,2,0,0,,1
3-6,08:00:00,08:01:00,120,3,3,0,0,,1
3-6,08:00:00,08:01:00,124,4,4,0,0,,1
3-6,08:00:00,08:01:00,123,5,5,0,0,,1
3-6,08:00:00,08:01:00,91,6,6,0,0,,1
3-6,08:00:00,08:01:00,87,7,7,0,0,,1
3-6,08:00:00,08:01:00,89,8,8,0,0,,1
3-6,08:00:00,08:01:00,86,9,9,0,0,,1
3-6,08:00:00,08:01:00,78,10,10,0,0,,1
3-6,08:00:00,08:01:00,48,11,11,0,0,,1
3-7,08:30:00,08:31:00,102,0,0,0,0,,1
3-7,08:30:00,08:31:00,118,1,1,0,0,,1
3-7,08:30:00,08:31:00,92,2,2,0,0,,1
3-7,08:30:00,08:31:00,120,3,3,0,0,,1
3-7,08:30:00,08:31:00,124,4,4,0,0,,1
3-7,08:30:00,08:31:00,123,5,5,0,0,,1
3-7,08:30:00,08:31:00,91,6,6,0,0,,1
3-7,08:30:00,08:31:00,87,7,7,0,0,,1
3-7,08:30:00,08:31:00,89,8,8,0,0,,1
3-7,08:30:00,08:31:00,86,9,9,0,0,,1
3-7,08:30:00,08:31:00,78,10,10,0,0,,1
3-7,08:30:00,08:31:00,48,11,11,0,0,,1
3-8,09:00:00,09:01:00,102,0,0,0,0,,1
3-8,09:00:00,09:01:00,118,1,1,0,0,,1
3-8,09:00:00,09:01:00,92,2,2,0,0,,1
3-8,09:00:00,09:01:00,120,3,3,0,0,,1
3-8,09:00:00,09:01:00,124,4,4,0,0,,1
3-8,09:00:00,09:01:00,123,5,5,0,0,,1
3-8,09:00:00,09:01:00,91,6,6,0,0,,1
3-8,09:00:00,09:01:00,87,7,7,0,0,,1
3-8,09:00:00,09:01:00,89,8,8,0,0,,1
3-8,09:00:00,09:01:00,86,9,9,0,0,,1
3-8,09:00:00,09:01:00,78,10,10,0,0,,1
3-8,09:00:00,09:01:00,48,11,11,0,0,,1
3-9,09:30:00,09:31:00,102,0,0,0,0,,1
3-9,09:30:00,09:31:00,118,1,1,0,0,,1
3-9,09:30:00,09:31:00,92,2,2,0,0,,1
3-9,09:30:00,09:31:00,120,3,3,0,0,,1
3-9,09:30:00,09:31:00,124,4,4,0,0,,1
3-9,09:30:00,09:31:00,123,5,5,0,0,,1
3-9,09:30:00,09:31:00,91,6,6,0,0,,1
3-9,09:30:00,09:31:00,87,7,7,0,0,,1
3-9,09:30:00,09:31:00,89,8,8,0,0,,1
3-9,09:30:00,09:31:00,86,9,9,0,0,,1
3-9,09:30:00,09:31:00,78,10,10,0,0,,1
3-9,09:30:00,09:31:00,48,11,11,0,0,,1
3-10,10:00:00,10:01:00,102,0,0,0,0,,1
3-10,10:00:00,10:01:00,118,1,1,0,0,,1
3-10,10:00:00,10:01:00,92,2,2,0,0,,1
3-10,10:00:00,10:01:00,120,3,3,0,0,,1
3-10,10:00:00,10:01:00,124,4,4,0,0,,1
3-10,10:00:00,10:01:00,123,5,5,0,0,,1
3-10,10:00:00,10:01:00,91,6,6,0,0,,1
3-10,10:00:00,10:01:00,87,7,7,0,0,,1
3-10,10:00:00,10:01:00,89,8,8,0,0,,1
3-10,10:00:00,10:01:00,86,9,9,0,0,,1
3-10,10:00:00,10:01:00,78,10,10,0,0,,1
3-10,10:00:00,10:01:00,48,11,11,0,0,,1
3-11,10:30:00,10:31:00,102,0,0,0,0,,1
3-11,10:30:00,10:31:00,118,1,1,0,0,,1
3-11,10:30:00,10:31:00,92,2,2,0,0,,1
3-11,10:30:00,10:31:00,120,3,3,0,0,,1
3-11,10:30:00,10:31:00,124,4,4,0,0,,1
3-11,10:30:00,10:31:00,123,5,5,0,0,,1
3-11,10:30:00,10:31:00,91,6,6,0,0,,1
3-11,10:30:00,10:31:00,87,7,7,0,0,,1
3-11,10:30:00,10:31:00,89,8,8,0,0,,1
3-11,10:30:00,10:31:00,86,9,9,0,0,,1
3-11,10:30:00,10:31:00,78,10,10,0,0,,1
3-11,10:30:00,10:31:00,48,11,11,0,0,,1
3-12,11:00:00,11:01:00,102,0,0,0,0,,1
3-12,11:00:00,11:01:00,118,1,1,0,0,,1
3-12,11:00:00,11:01:00,92,2,2,0,0,,1
3-12,11:00:00,11:01:00,120,3,3,0,0,,1
3-12,11:00:00,11:01:00,124,4,4,0,0,,1
3-12,11:00:00,11:01:00,123,5,5,0,0,,1
3-12,11:00:00,11:01:00,91,6,6,0,0,,1
3-12,11:00:00,11:01:00,87,7,7,0,0,,1
3-12,11:00:00,11:01:00,89,8,8,0,0,,1
3-12,11:00:00,11:01:00,86,9,9,0,0,,1
3-12,11:00:00,11:01:00,78,10,10,0,0,,1
3-12,11:00:00,11:01:00,48,11,11,0,0,,1
3-13,11:30:00,11:31:00,102,0,0,0,0,,1
3-13,11:30:00,11:31:00,118,1,1,0,0,,1
3-13,11:30:00,11:31:00,92,2,2,0,0,,1
3-13,11:30:00,11:31:00,120,3,3,0,0,,1
3-13,11:30:00,11:31:00,124,4,4,0,0,,1
3-13,11:30:00,11:31:00,123,5,5,0,0,,1
3-13,11:30:00,11:31:00,91,6,6,0,0,,1
3-13,11:30:00,11:31:00,87,7,7,0,0,,1
3-13,11:30:00,11:31:00,89,8,8,0,0,,1
3-13,11:30:00,11:31:00,86,9,9,0,0,,1
3-13,11:30:00,11:31:00,78,10,10,0,0,,1
3-13,11:30:00,11:31:00,48,11,11,0,0,,1
3-14,12:00:00,12:01:00,102,0,0,0,0,,1
3-14,12:00:00,12:01:00,118,1,1,0,0,,1
3-14,12:00:00,12:01:00,92,2,2,0,0,,1
3-14,12:00:00,12:01:00,120,3,3,0,0,,1
3-14,12:00:00,12:01:00,124,4,4,0,0,,1
3-14,12:00:00,12:01:00,123,5,5,0,0,,1
3-14,12:00:00,12:01:00,91,6,6,0,0,,1
3-14,12:00:00,12:01:00,87,7,7,0,0,,1
3-14,12:00:00,12:01:00,89,8,8,0,0,,1
3-14,12:00:00,12:01:00,86,9,9,0,0,,1
3-14,12:00:00,12:01:00,78,10,10,0,0,,1
3-14,12:00:00,12:01:00,48,11,11,0,0,,1
3-15,12:30:00,12:31:00,102,0,0,0,0,,1
3-15,12:30:00,12:31:00,118,1,1,0,0,,1
3-15,12:30:00,12:31:00,92,2,2,0,0,,1
3-15,12:30:00,12:31:00,120,3,3,0,0,,1
3-15,12:30:00,12:31:00,124,4,4,0,0,,1
3-15,12:30:00,12:31:00,123,5,5,0,0,,1
3-15,12:30:00,12:31:00,91,6,6,0,0,,1
3-15,12:30:00,12:31:00,87,7,7,0,0,,1
3-15,12:30:00,12:31:00,89,8,8,0,0,,1
3-15,12:30:00,12:31:00,86,9,9,0,0,,1
3-15,12:30:00,12:31:00,78,10,10,0,0,,1
3-15,12:30:00,12:31:00,48,11,11,0,0,,1
3-16,13:00:00,13:01:00,102,0,0,0,0,,1
3-16,13:00:00,13:01:00,118,1,1,0,0,,1
3-16,13:00:00,13:01:00,92,2,2,0,0,,1
3-16,13:00:00,13:01:00,120,3,3,0,0,,1
3-16,13:00:00,13:01:00,124,4,4,0,0,,1
3-16,13:00:00,13:01:00,123,5,5,0,0,,1
3-16,13:00:00,13:01:00,91,6,6,0,0,,1
3-16,13:00:00,13:01:00,87,7,7,0,0,,1
3-16,13:00:00,13:01:00,89,8,8,0,0,,1
3-16,13:00:00,13:01:00,86,9,9,0,0,,1
3-16,13:00:00,13:01:00,78,10,10,0,0,,1
3-16,13:00:00,13:01:00,48,11,11,0,0,,1
3-17,13:30:00,13:31:00,102,0,0,0,0,,1
3-17,13:30:00,13:31:00,118,1,1,0,0,,1
3-17,13:30:00,13:31:00,92,2,2,0,0,,1
3-17,13:30:00,13:31:00,120,3,3,0,0,,1
3-17,13:30:00,13:31:00,124,4,4,0,0,,1
3-17,13:30:00,13:31:00,123,5,5,0,0,,1
3-17,13:30:00,13:31:00,91,6,6,0,0,,1
3-17,13:30:00,13:31:00,87,7,7,0,0,,1
3-17,13:30:00,13:31:00,89,8,8,0,0,,1
3-17,13:30:00,13:31:00,86,9,9,0,0,,1
