15.0,1.0,2.0,,,1.0,1.0,4.0,,,,,2.0,2.0,1.0,,,,1.0,,,1.0,,,,,1.0,,,,1.0,,1.0,,,,,,,,,1.0,,,2.0,2.0,,,,,3.0,,4.0,1.0,2.0,1.0,,,1.0,,,,3.0,2.0,,,,1.0,1.0,,,,,,1.0,,1.0,3.0,,1.0,,,,1.0,,,4.0,,2.0,,,1.0,,,,,1.0,1.0,,,,,1.0,1.0,1.0,,,,,,,1.0,4.0,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,2.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,,,1.0,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,1.0,1.0,,,1.0,2.0,,,,,,1.0,2.0,,,1.0,2.0,,1.0,,,,1.0,,,,1.0,1.0,1.0,,,1.0,,1.0,,1.0,,2.0,,,,,,
15.1,1.0,,,,1.0,,2.0,,,,,1.0,1.0,,,1.0,,,,,2.0,1.0,2.0,,2.0,,1.0,,,,,1.0,1.0,,,,,,,,,1.0,2.0,2.0,1.0,,1.0,,,,,4.0,,,,,1.0,1.0,3.0,,,1.0,4.0,1.0,,3.0,,,,,,1.0,2.0,1.0,,,1.0,,,1.0,,1.0,,,,1.0,,,,,,,,1.0,,,,,,1.0,,2.0,1.0,1.0,1.0,1.0,,,,,,,,1.0,,1.0,,2.0,,,,,,1.0,1.0,2.0,,,,,,,1.0,,2.0,,1.0,3.0,,1.0,,,,1.0,,,,1.0,,1.0,1.0,,,,,,,,2.0,,,1.0,,1.0,,,,2.0,,1.0,,1.0,1.0,,1.0,,1.0,,,,,1.0,,,,,,,2.0,,1.0,1.0,,1.0,,,,1.0,1.0,1.0,,,1.0,,,,,1.0,1.0,3.0,,,,,,2.0,2.0,1.0,,,1.0,1.0,,,,,,2.0,,,
15.2,,3.0,1.0,1.0,3.0,2.0,1.0,3.0,,,,1.0,,,,1.0,,,,,3.0,1.0,1.0,,2.0,,1.0,,,,,2.0,1.0,,,,,,1.0,,,1.0,1.0,2.0,4.0,,1.0,,,2.0,,,,,,,2.0,,,1.0,,1.0,9.0,,,3.0,2.0,1.0,,,,,,1.0,1.0,2.0,,,,1.0,2.0,1.0,,,,,1.0,2.0,,,,,,1.0,,,1.0,,,,1.0,,,2.0,3.0,,,,,1.0,1.0,,,,,,,1.0,3.0,,,,,,2.0,,,,,,1.0,,2.0,4.0,1.0,,,2.0,,1.0,,1.0,,,,,,,3.0,,,,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,2.0,,,,1.0,,1.0,,,1.0,1.0,,,,2.0,,,,,,1.0,,,,,,,,2.0,1.0,,1.0,,,,,,,,,,,,,,4.0,1.0,,1.0,,1.0,,,1.0,,,,,
15.3,,3.0,,,,1.0,4.0,1.0,,,3.0,1.0,2.0,2.0,,4.0,,,,,1.0,1.0,1.0,,,2.0,1.0,,,,,,,,,,,,,,2.0,,1.0,2.0,1.0,,2.0,,,2.0,1.0,,,2.0,2.0,,1.0,3.0,2.0,2.0,2.0,4.0,6.0,1.0,,,3.0,,,,,,2.0,2.0,,2.0,1.0,1.0,1.0,,,,1.0,,,6.0,,1.0,,1.0,1.0,,,2.0,,,1.0,1.0,2.0,,2.0,2.0,1.0,1.0,,2.0,1.0,,,1.0,,2.0,,,,,,1.0,1.0,,,,1.0,,2.0,1.0,1.0,,1.0,,2.0,,2.0,,1.0,,1.0,2.0,,3.0,1.0,,,,2.0,1.0,,,1.0,,2.0,,,,,,,,1.0,,,,,,,1.0,1.0,,,,1.0,,,,,,1.0,,1.0,1.0,,,,,,2.0,,2.0,1.0,,,3.0,,,,,,,4.0,2.0,1.0,,,,2.0,,2.0,1.0,1.0,,,,,,1.0,,,4.0,2.0,,1.0,,1.0,,,,1.0,,1.0,,
16.0,,1.0,,,1.0,1.0,3.0,,1.0,,,2.0,2.0,,,1.0,2.0,,,,2.0,,,,2.0,,1.0,,,,,,,,,,,,,,3.0,,2.0,,,,,,,1.0,1.0,,,,1.0,,1.0,,,,1.0,3.0,3.0,2.0,1.0,1.0,,1.0,,,,1.0,,,,,,,,,1.0,1.0,,1.0,,2.0,,1.0,,,,,,,,,,,,,,,,1.0,2.0,,,,,1.0,,,1.0,1.0,,,,,2.0,,,,,,2.0,,,,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,2.0,1.0,,,,,,,2.0,,,1.0,,
16.1,,1.0,1.0,2.0,1.0,,2.0,5.0,,,1.0,1.0,,,,2.0,1.0,,1.0,,2.0,,1.0,,1.0,,,,,,,1.0,,,,,,,,1.0,,2.0,,,,,,1.0,,1.0,,1.0,,,1.0,,,2.0,,,,2.0,2.0,1.0,,2.0,2.0,2.0,,,,,1.0,2.0,,,2.0,,,1.0,2.0,3.0,,,,1.0,,1.0,,,1.0,,,1.0,,,1.0,,,,1.0,1.0,,1.0,,,,,,1.0,,,,1.0,,,2.0,,1.0,,,,,,1.0,,,,,,,,1.0,1.0,1.0,2.0,1.0,3.0,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,2.0,1.0,,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,2.0,1.0,1.0,,,,,,,1.0,,2.0,,,1.0,,1.0,1.0,,,1.0,,1.0,,,,,,,,1.0,,
16.2,1.0,1.0,,,2.0,,5.0,2.0,,2.0,1.0,2.0,3.0,1.0,,2.0,,,,,,1.0,1.0,,3.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,3.0,,,1.0,,1.0,,2.0,,,1.0,3.0,1.0,,1.0,,5.0,1.0,,,2.0,2.0,3.0,,2.0,1.0,1.0,,1.0,1.0,1.0,,,,2.0,1.0,3.0,,1.0,1.0,,,,,,2.0,,,,,1.0,1.0,1.0,1.0,1.0,,,,3.0,,1.0,,,,,,1.0,,,,1.0,1.0,,3.0,1.0,,2.0,,,,1.0,1.0,,4.0,,,4.0,2.0,3.0,,,1.0,,,1.0,,,,,1.0,,,1.0,,,,1.0,1.0,,,,,1.0,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,1.0,1.0,1.0,,,,1.0,1.0,2.0,,,,,3.0,,3.0,2.0,1.0,,2.0,,,,,2.0,,,,1.0,,2.0,,,2.0,,1.0,,,,,1.0,,1.0,,,
16.3,,1.0,2.0,,2.0,2.0,2.0,3.0,1.0,1.0,,,,1.0,1.0,4.0,,,,,4.0,2.0,,,4.0,,1.0,,,,,,,,,,,,,,1.0,,,,1.0,,2.0,,,,,1.0,2.0,,,1.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,,,,,1.0,1.0,1.0,1.0,1.0,,,2.0,,,,,1.0,1.0,3.0,,,,,,,,1.0,1.0,1.0,,1.0,,1.0,2.0,,,,,1.0,,,,,,1.0,1.0,,1.0,,1.0,,,,,1.0,1.0,2.0,1.0,,,,1.0,2.0,,1.0,,1.0,,1.0,,,3.0,,,,,1.0,,,1.0,,1.0,,,,,1.0,,1.0,,,,,,,,1.0,1.0,,,,2.0,1.0,,2.0,,,,,,2.0,,1.0,2.0,,,1.0,,2.0,,,,,,2.0,1.0,1.0,,,,2.0,2.0,1.0,1.0,,1.0,,2.0,1.0,,,,1.0,,,1.0,,,2.0,1.0,1.0,,1.0,,,,1.0,,1.0,,1.0,,
17.0,1.0,3.0,1.0,1.0,,,2.0,2.0,,1.0,,,2.0,1.0,,,,,,,,,,,2.0,,,1.0,,,,,,,,,,,,,1.0,1.0,,,1.0,,1.0,,,1.0,,1.0,1.0,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,,1.0,,,,,3.0,,,,,,1.0,,,,,,1.0,1.0,,,,,,1.0,,,,,,,1.0,1.0,,,3.0,,1.0,,,,,,1.0,,,,,1.0,,,,,,,1.0,,1.0,,,,,,2.0,,1.0,1.0,,,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,1.0,,,1.0,,1.0,,,,,,,1.0,1.0,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,
17.1,,,1.0,,,,2.0,3.0,,,1.0,,,1.0,,2.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,1.0,,,1.0,,,,1.0,,,1.0,2.0,1.0,,,,1.0,,,,,5.0,2.0,,,1.0,,,,,,,,,,,2.0,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,2.0,,1.0,1.0,1.0,,1.0,,,,,,,,1.0,,,,2.0,,,,1.0,,1.0,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,1.0,,2.0,,,,,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
17.2,,1.0,,,,1.0,,,,,,2.0,,1.0,,3.0,1.0,,,,,,1.0,,,,,,,,,,3.0,,,,,,,,1.0,,,,,1.0,2.0,,,,,,,,4.0,,1.0,,,1.0,1.0,1.0,,,,,2.0,1.0,,,1.0,1.0,,,,,,,,,1.0,1.0,1.0,,,1.0,,,,,,,,2.0,,,1.0,,,,2.0,1.0,,,,1.0,,,,1.0,,,,1.0,,,,1.0,,,1.0,,,1.0,,,,,1.0,,,,,,,1.0,1.0,,,,,,1.0,,,,,1.0,,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,2.0,,,,,,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,
17.3,1.0,,,,,,2.0,3.0,,,,2.0,1.0,,,1.0,,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,1.0,,,,,,2.0,2.0,,,,,,1.0,1.0,1.0,,1.0,,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,,1.0,2.0,1.0,,,,,,2.0,,,1.0,,,1.0,,,1.0,1.0,,1.0,,1.0,,,,1.0,,1.0,,,1.0,,,,1.0,,,,2.0,2.0,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,3.0,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,
17.4,2.0,3.0,,1.0,1.0,,1.0,1.0,,,3.0,2.0,2.0,2.0,,3.0,,,1.0,1.0,,,,,2.0,,,,,,,,,1.0,,,,2.0,,,1.0,,,4.0,,,1.0,,,2.0,4.0,2.0,,,,1.0,2.0,3.0,,2.0,,2.0,4.0,,,,1.0,2.0,2.0,,,1.0,3.0,4.0,,1.0,1.0,2.0,,1.0,,,2.0,,1.0,1.0,1.0,,,1.0,,1.0,,1.0,,,1.0,,,,1.0,1.0,,2.0,2.0,4.0,,,,1.0,,1.0,,,,1.0,1.0,,,,,,,,,4.0,,,,,1.0,1.0,,3.0,1.0,,3.0,,1.0,,,,,,,,1.0,,,,,,3.0,,,,,,,,,,,,,,,,,,2.0,,,,,1.0,,,,1.0,,,,,,2.0,,,,,,,,1.0,,,,,1.0,3.0,,,,,2.0,,,,,1.0,,,1.0,1.0,2.0,,,2.0,1.0,1.0,,,,,1.0,1.0,,,1.0,,
17.5,,2.0,2.0,1.0,,2.0,1.0,,,,2.0,1.0,1.0,1.0,,2.0,,,1.0,,2.0,3.0,,,,,3.0,,,,1.0,2.0,,,,1.0,1.0,,,1.0,2.0,1.0,,2.0,2.0,,3.0,1.0,,3.0,2.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0,,1.0,1.0,1.0,2.0,,,2.0,1.0,3.0,,1.0,,1.0,2.0,3.0,1.0,1.0,1.0,,,2.0,,1.0,,,,1.0,3.0,1.0,1.0,,,,,,,2.0,2.0,1.0,,1.0,4.0,2.0,1.0,1.0,,4.0,,,2.0,2.0,,,,,,,1.0,,4.0,1.0,,,,,2.0,1.0,,1.0,1.0,1.0,2.0,1.0,,1.0,1.0,,4.0,3.0,,,,,,1.0,,,,,1.0,,1.0,,1.0,1.0,,2.0,1.0,,,1.0,,,,,,,,,,2.0,1.0,,1.0,,,,,,1.0,,1.0,2.0,,1.0,,,,,,2.0,,,2.0,,,,,,3.0,1.0,1.0,,,,,2.0,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,1.0,,,,
17.6,,1.0,,,3.0,,1.0,1.0,,,1.0,1.0,,,,1.0,,,,,,1.0,,,1.0,2.0,,,,,,,2.0,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,2.0,,1.0,,1.0,,,,1.0,,1.0,1.0,1.0,2.0,,,,2.0,1.0,,1.0,,1.0,,2.0,,,,1.0,,,1.0,2.0,1.0,,,1.0,,,,,,2.0,,,2.0,1.0,1.0,,1.0,,3.0,,,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,,,,,,1.0,,1.0,,,,,1.0,,,,,,,1.0,,3.0,,1.0,,,1.0,,,,,1.0,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,1.0,,1.0,,,1.0,,,,3.0,,1.0,,,,1.0,,1.0,1.0,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,1.0,,
17.7,,,2.0,,,,,1.0,,1.0,,2.0,4.0,1.0,,,,,,1.0,,,,1.0,1.0,,,,,,,2.0,1.0,,,,,1.0,,,2.0,,1.0,1.0,1.0,,1.0,,1.0,,,2.0,,,2.0,,,3.0,,1.0,,1.0,1.0,,1.0,,,1.0,,1.0,,,1.0,3.0,,1.0,1.0,,,,1.0,1.0,,,,1.0,1.0,,,,,,1.0,,,,2.0,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,1.0,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,1.0,,,,,2.0,,1.0,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,1.0,,,,,,,1.0,2.0,,,,,,2.0,,,,,,
17.8,,1.0,,,,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,1.0,,,2.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,1.0,,2.0,1.0,,1.0,,1.0,1.0,,,,1.0,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
17.9,,,,,,,,,,,,1.0,,,,1.0,,,,,1.0,2.0,,,1.0,1.0,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,1.0,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,2.0,,,1.0,,,,1.0,1.0,2.0,1.0,,,1.0,,,,1.0,3.0,,,,,,,,,1.0,,,,,1.0,,1.0,1.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,1.0,1.0,,,,1.0,1.0,,,,,1.0,1.0,2.0,,1.0,,2.0,,,,,,,2.0,1.0,,,,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,2.0,,1.0,,,,,,,,,,,1.0,,,,,,,,3.0,,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,
18.0,,1.0,,,2.0,,2.0,1.0,,,,2.0,1.0,1.0,,2.0,,,2.0,,3.0,,,,2.0,,,,,1.0,,,,,,,,,,1.0,2.0,,,,1.0,,1.0,,,,,2.0,1.0,,,,2.0,,,1.0,,,2.0,,,2.0,3.0,5.0,,,,,,2.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,1.0,2.0,,,1.0,1.0,1.0,,,,1.0,2.0,,,,1.0,1.0,1.0,,3.0,3.0,1.0,,,1.0,,,,,,1.0,,,1.0,,,,2.0,,2.0,,,,3.0,1.0,1.0,1.0,1.0,,,,,1.0,,,,1.0,,1.0,1.0,1.0,,,,,1.0,,,,,,,,1.0,,,1.0,,,,2.0,,,,,,2.0,1.0,,,,1.0,2.0,,,1.0,2.0,1.0,,,,,1.0,,1.0,,3.0,3.0,,,,,,3.0,,,2.0,,,1.0,,2.0,,1.0,1.0,,,1.0,,,1.0,1.0,1.0,,,2.0,,2.0,,2.0,1.0,1.0,,1.0,,
18.1,,3.0,,,,,,,1.0,,,1.0,,,,,,,1.0,,,1.0,,,3.0,,,,,1.0,,1.0,,1.0,,,,,,,2.0,,1.0,2.0,,,,,,,,4.0,,,2.0,,,1.0,,,1.0,,,,1.0,,1.0,,,,,,2.0,1.0,,,4.0,1.0,1.0,1.0,1.0,1.0,,,,,2.0,,,,,,,,,,,,,,2.0,,,,1.0,1.0,,,,,1.0,,2.0,,,,1.0,,2.0,,,,1.0,,1.0,,1.0,1.0,1.0,1.0,2.0,1.0,,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,1.0,2.0,,1.0,,,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,1.0,,,,1.0,,,,,,,1.0,1.0,,,1.0,,1.0,1.0,1.0,,,,,,,,,,2.0,,,,,1.0,,,,,1.0,,,
18.2,,,,,1.0,,,3.0,,,,1.0,,,1.0,1.0,1.0,,,,1.0,,,,,,,1.0,,1.0,,1.0,,,,,,,,,1.0,,1.0,1.0,2.0,,,,,2.0,1.0,2.0,,,2.0,,,,1.0,,,,3.0,1.0,,1.0,1.0,2.0,,,,,,1.0,1.0,2.0,2.0,,,1.0,1.0,1.0,,1.0,,,,1.0,,,,,,3.0,,,,1.0,1.0,,3.0,,,1.0,2.0,2.0,,,,4.0,,,1.0,2.0,,,,,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,,2.0,1.0,,,1.0,,,1.0,1.0,1.0,,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,1.0,2.0,,,,,1.0,,,,,1.0,,,,,,,,,,,1.0,,,,,,1.0,,,,1.0,,,,,1.0,,,,,,,,1.0,2.0,,,2.0,,,1.0,,,,,,,,,,2.0,,2.0,,,,,,1.0,,,,,,
18.3,1.0,1.0,,,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,1.0,,,2.0,,,,,,,,,,,,1.0,,,1.0,1.0,,,1.0,1.0,,,,,1.0,,1.0,,,,,,1.0,,1.0,,2.0,,,,1.0,3.0,,,,,,1.0,1.0,,,1.0,1.0,,,2.0,,,,,3.0,2.0,,,,,,,1.0,,1.0,,1.0,,1.0,1.0,,1.0,1.0,2.0,5.0,,,,,,,2.0,,,,,,2.0,,,,2.0,,2.0,,,,2.0,1.0,,1.0,1.0,,4.0,1.0,1.0,2.0,,2.0,,,,1.0,,1.0,,,,1.0,1.0,,,1.0,,,1.0,,,,,1.0,,2.0,,,,1.0,,1.0,,,1.0,,,,2.0,,2.0,,,1.0,,,,2.0,1.0,1.0,1.0,,,,,1.0,,,,1.0,,1.0,,1.0,,1.0,,1.0,,,,,,,,,,2.0,,2.0,2.0,,,,,,1.0,,,,,,
19.0,,,,,,,1.0,,1.0,,1.0,4.0,,1.0,,2.0,1.0,1.0,2.0,1.0,,1.0,,,,,,,,1.0,,,,,,,2.0,,,,,,1.0,,,,2.0,,,,1.0,,,,1.0,,2.0,1.0,1.0,2.0,,1.0,4.0,,,1.0,,1.0,,,,1.0,,1.0,,2.0,,,,1.0,,2.0,,2.0,,2.0,2.0,1.0,,,1.0,1.0,,1.0,,,,,1.0,,,1.0,,1.0,1.0,2.0,,,,,,1.0,1.0,,,,,1.0,,,,,,,2.0,1.0,,,,1.0,,,,1.0,,,,,,,,,,,2.0,,,,1.0,,1.0,,,,,,,,1.0,,,,,1.0,,,,,,2.0,2.0,,1.0,,,,,,,,,,,,1.0,1.0,,,1.0,,,1.0,,1.0,,,,,,2.0,1.0,,1.0,1.0,,,1.0,,1.0,1.0,,,,,,,2.0,,1.0,,,,,,,,,,1.0,,1.0
19.1,1.0,,,1.0,,,1.0,1.0,,,1.0,2.0,,1.0,,2.0,,,,1.0,,1.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,1.0,1.0,,3.0,,,,,1.0,,1.0,2.0,,,2.0,1.0,1.0,,,1.0,,1.0,1.0,,,2.0,1.0,,,,2.0,,1.0,,1.0,1.0,,,,,,,1.0,,,,,,1.0,,,1.0,2.0,1.0,1.0,,,,,,,,,,,,,2.0,,,,,,,2.0,1.0,,1.0,,1.0,,,1.0,,,,4.0,,3.0,,,1.0,,,1.0,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,2.0,,,,,,,2.0,,,1.0,3.0,,,,,1.0,2.0,,,,,2.0,1.0,,,1.0,,,,,1.0,,,,1.0,,,1.0,,,,1.0,,,1.0,,,
19.2,,1.0,,,,1.0,3.0,1.0,,1.0,1.0,2.0,2.0,,1.0,2.0,,,,,2.0,,,,,,,,,,,2.0,,,,,,,,,,,,1.0,,,2.0,,,1.0,,,,,2.0,1.0,,,1.0,,,1.0,2.0,1.0,,1.0,,2.0,,1.0,,2.0,,2.0,,1.0,,,1.0,,,,1.0,1.0,,3.0,1.0,,,,,,,1.0,,,1.0,,,,,,,2.0,,3.0,,,,1.0,,,,,,,,,2.0,,,,,,3.0,1.0,,,1.0,,,,1.0,,1.0,,,2.0,,2.0,,,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,,2.0,,1.0,,,,2.0,,1.0,1.0,,,,,,,,,,,,,1.0,,,,1.0,,2.0,,,,2.0,,,,,1.0,1.0,,,,,,,1.0,2.0,,,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,1.0,,,
19.3,,1.0,,,,,,,,,,2.0,,,,2.0,,,,,,,,1.0,,,,,1.0,,,1.0,,,,,,1.0,,,,,1.0,,1.0,,,,,1.0,1.0,,,,,,1.0,1.0,1.0,,,1.0,,,,1.0,,,,,,,,,,,1.0,,1.0,,,1.0,,,,3.0,,,,1.0,,,,,,,1.0,1.0,,,,,,2.0,,,,,,1.0,,2.0,,1.0,,,,,1.0,,,,1.0,,1.0,,,,,,,,1.0,1.0,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,2.0,1.0,,2.0,2.0,2.0,3.0,,,1.0,1.0,,,,1.0,1.0,1.0,,,1.0,,,,,,1.0,,,1.0,,,
19.4,,1.0,2.0,3.0,1.0,,4.0,,,,3.0,4.0,3.0,2.0,,3.0,1.0,1.0,2.0,,,,,,4.0,1.0,,1.0,,2.0,,1.0,2.0,,,,,1.0,,1.0,2.0,1.0,2.0,1.0,1.0,,1.0,,,5.0,1.0,2.0,1.0,,6.0,,2.0,2.0,1.0,,1.0,1.0,1.0,3.0,,5.0,,1.0,1.0,1.0,,,,5.0,1.0,,,1.0,,1.0,1.0,5.0,2.0,,,4.0,2.0,1.0,,,,1.0,2.0,2.0,,,3.0,,,1.0,2.0,1.0,2.0,1.0,6.0,5.0,1.0,,1.0,1.0,1.0,,1.0,,,2.0,,,1.0,1.0,,,3.0,2.0,1.0,2.0,,1.0,,1.0,4.0,3.0,1.0,2.0,1.0,1.0,,6.0,1.0,4.0,,1.0,1.0,,2.0,3.0,,,,2.0,,,,,1.0,2.0,2.0,1.0,1.0,1.0,,1.0,,2.0,,1.0,,,,2.0,3.0,,2.0,,,1.0,1.0,,1.0,2.0,1.0,2.0,1.0,1.0,3.0,2.0,,,2.0,1.0,,2.0,2.0,,,1.0,,,2.0,5.0,2.0,2.0,2.0,2.0,2.0,,1.0,,1.0,,,,1.0,1.0,,,1.0,2.0,4.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,,1.0
19.5,3.0,3.0,,,1.0,,,,,,,,1.0,,,2.0,,,,,,,,1.0,,1.0,1.0,,,1.0,,1.0,,,,1.0,,,,,,1.0,,2.0,,,,,,1.0,1.0,2.0,,,2.0,,,,,1.0,,2.0,2.0,1.0,,,,2.0,1.0,,,,2.0,2.0,,1.0,1.0,,,,,1.0,1.0,,,,3.0,,,,1.0,,1.0,,,,2.0,,1.0,,1.0,,1.0,1.0,2.0,1.0,,,1.0,,1.0,1.0,2.0,1.0,1.0,,,,1.0,,,1.0,,1.0,3.0,,2.0,,1.0,,2.0,,,1.0,2.0,,1.0,2.0,,3.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,1.0,2.0,1.0,1.0,2.0,,,,1.0,,,,,1.0,,,2.0,,1.0,,,2.0,1.0,1.0,1.0,,,1.0,2.0,1.0,1.0,1.0,1.0,,1.0,,3.0,,1.0,1.0,,1.0,,4.0,,1.0,1.0,,,,2.0,1.0,1.0,,1.0,,,2.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,,,,,,
19.6,,,,,3.0,,1.0,4.0,,,2.0,2.0,1.0,,1.0,2.0,2.0,1.0,,1.0,,,1.0,,,,2.0,,,,,1.0,2.0,,1.0,,,,,1.0,1.0,,,,2.0,,1.0,,,3.0,,3.0,,,1.0,1.0,,2.0,,1.0,1.0,2.0,4.0,,,2.0,,1.0,,,,,,4.0,2.0,,2.0,,,,1.0,2.0,1.0,,,6.0,1.0,1.0,,,,1.0,,1.0,,,,,2.0,,,2.0,1.0,1.0,2.0,3.0,,,,3.0,,1.0,2.0,,,,,3.0,2.0,,,,1.0,,2.0,3.0,,,1.0,,2.0,,,,,,,1.0,,4.0,,,,1.0,3.0,1.0,,,1.0,,,,,1.0,,1.0,1.0,,1.0,1.0,,,,,1.0,3.0,,,,3.0,3.0,3.0,1.0,,,,4.0,,,2.0,1.0,,1.0,,,,2.0,,,,,1.0,,,,,,,6.0,3.0,2.0,3.0,1.0,3.0,4.0,1.0,1.0,,,2.0,1.0,,,1.0,,,1.0,2.0,2.0,,,,,,1.0,,,,1.0,,
20.0,,,,,1.0,,,,,,3.0,,1.0,,1.0,,,,,,1.0,1.0,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,1.0,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,1.0,,1.0,1.0,2.0,,,,,,,1.0,,,,1.0,,,1.0,,,1.0,,1.0,,,,,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,1.0,,,,,,1.0,,,,,1.0,,1.0,,,,,,,,,1.0,,,,,1.0,,1.0,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,1.0,,,,,,2.0,,,,,,
